date,days,cloud_cover,humidity,pressure,global_radiation,precipitation,sunshine,temp_mean,temp_min,temp_max,city,year,month
2002-06-29,911,5,0.6,1.0219,2.87,0.0,10.6,14.0,8.5,20.3,HEATHROW,2002,6
2002-06-30,912,7,0.73,1.0149,1.44,0.14,1.9,15.6,10.8,18.4,HEATHROW,2002,6
2002-07-01,913,7,0.76,1.0014,1.93,0.24,4.4,15.0,11.7,19.0,HEATHROW,2002,7
2002-07-02,914,7,0.73,0.9998,1.46,1.2,2.0,14.8,10.7,17.9,HEATHROW,2002,7
2002-07-03,915,7,0.85,0.9981,1.46,0.58,2.0,14.5,11.1,19.9,HEATHROW,2002,7
2002-07-04,916,5,0.66,1.0152,2.38,0.28,7.2,14.9,9.9,19.8,HEATHROW,2002,7
2002-07-05,917,8,0.87,1.009,1.18,0.78,0.9,16.0,12.3,20.9,HEATHROW,2002,7
2002-07-06,918,7,0.76,1.0149,1.72,0.04,3.3,17.0,13.0,20.8,HEATHROW,2002,7
2002-07-07,919,8,0.82,1.0145,1.64,0.06,2.9,17.2,13.6,19.0,HEATHROW,2002,7
2002-07-08,920,8,0.89,1.0082,0.79,1.16,0.0,17.0,15.1,21.4,HEATHROW,2002,7
2002-07-09,921,6,0.83,1.0043,1.96,0.14,4.7,18.4,15.5,19.1,HEATHROW,2002,7
2002-07-10,922,4,0.74,1.0094,2.84,0.46,10.7,14.9,10.7,20.1,HEATHROW,2002,7
2002-07-11,923,4,0.73,1.0164,2.72,0.24,9.8,15.3,10.5,17.3,HEATHROW,2002,7
2002-07-12,924,6,0.78,1.0193,0.87,0.0,0.1,13.8,10.4,22.7,HEATHROW,2002,7
2002-07-13,925,2,0.6,1.0211,3.33,0.0,14.7,16.8,10.9,25.0,HEATHROW,2002,7
2002-07-14,926,3,0.56,1.0267,3.38,0.0,15.2,18.2,11.4,25.9,HEATHROW,2002,7
2002-07-15,927,3,0.59,1.0247,2.83,0.0,10.8,19.5,13.1,25.6,HEATHROW,2002,7
2002-07-16,928,5,0.63,1.021,2.82,0.0,10.8,20.8,15.9,21.9,HEATHROW,2002,7
2002-07-17,929,5,0.63,1.0209,2.42,0.0,7.9,17.5,13.1,23.4,HEATHROW,2002,7
2002-07-18,930,6,0.63,1.0206,2.18,0.0,6.3,19.1,14.8,24.2,HEATHROW,2002,7
2002-07-19,931,5,0.6,1.0193,3.03,0.0,12.6,18.6,12.9,23.2,HEATHROW,2002,7
2002-07-20,932,6,0.59,1.0149,2.35,0.0,7.5,18.8,14.4,19.8,HEATHROW,2002,7
2002-07-21,933,4,0.7,1.0184,1.87,0.0,4.5,15.7,11.6,22.3,HEATHROW,2002,7
2002-07-22,934,6,0.65,1.0196,2.16,0.0,6.3,16.4,10.5,20.4,HEATHROW,2002,7
2002-07-23,935,7,0.77,1.0125,1.0,0.0,0.5,17.4,14.3,20.3,HEATHROW,2002,7
2002-07-24,936,7,0.65,1.0162,1.96,0.0,5.1,17.6,14.9,21.7,HEATHROW,2002,7
2002-07-25,937,6,0.69,1.0165,1.69,0.0,3.6,17.0,12.2,27.6,HEATHROW,2002,7
2002-07-26,938,4,0.71,1.0166,2.72,0.0,10.6,21.8,16.1,24.9,HEATHROW,2002,7
2002-07-27,939,6,0.73,1.0176,2.0,0.0,5.5,20.2,15.6,29.7,HEATHROW,2002,7
2002-07-28,940,2,0.65,1.0176,3.07,0.0,13.6,23.4,17.0,32.5,HEATHROW,2002,7
2002-07-29,941,3,0.63,1.0173,2.3,0.0,7.6,25.2,18.0,25.4,HEATHROW,2002,7
2002-07-30,942,6,0.74,1.0116,1.38,0.42,2.1,22.1,18.8,21.8,HEATHROW,2002,7
2002-07-31,943,7,0.89,1.0079,1.03,1.12,0.7,19.7,17.6,21.1,HEATHROW,2002,7
2002-08-01,944,6,0.71,1.0118,1.48,0.0,2.7,16.9,12.7,23.6,HEATHROW,2002,8
2002-08-02,945,4,0.68,1.0108,2.77,0.04,11.5,17.8,12.1,19.3,HEATHROW,2002,8
2002-08-03,946,7,0.81,1.0114,1.35,1.76,2.1,17.3,15.3,21.8,HEATHROW,2002,8
2002-08-04,947,6,0.85,1.0121,1.84,0.45,4.9,17.3,12.8,21.3,HEATHROW,2002,8
2002-08-05,948,6,0.84,1.0145,1.53,0.14,3.1,16.8,12.3,24.0,HEATHROW,2002,8
2002-08-06,949,6,0.75,1.0167,1.86,0.0,5.1,19.6,15.1,26.7,HEATHROW,2002,8
2002-08-07,950,6,0.75,1.017,2.4,0.32,9.0,21.4,16.1,20.4,HEATHROW,2002,8
2002-08-08,951,7,0.85,1.011,0.99,0.58,0.7,17.9,15.4,19.7,HEATHROW,2002,8
2002-08-09,952,6,0.87,1.0024,1.41,0.24,2.6,16.8,13.9,22.1,HEATHROW,2002,8
2002-08-10,953,6,0.81,1.0049,1.73,0.06,4.5,18.1,14.1,21.9,HEATHROW,2002,8
2002-08-11,954,6,0.81,1.0073,1.64,0.02,4.0,17.8,13.8,22.6,HEATHROW,2002,8
2002-08-12,955,5,0.69,1.0139,1.97,0.0,6.2,18.8,14.9,25.6,HEATHROW,2002,8
2002-08-13,956,3,0.74,1.0202,2.38,0.0,9.4,19.4,13.2,25.4,HEATHROW,2002,8
2002-08-14,957,2,0.73,1.0192,2.81,0.0,13.2,20.2,15.1,28.4,HEATHROW,2002,8
2002-08-15,958,5,0.69,1.016,2.08,0.0,7.3,22.6,16.7,27.1,HEATHROW,2002,8
2002-08-16,959,4,0.68,1.0179,2.66,0.0,12.1,21.6,16.1,30.0,HEATHROW,2002,8
2002-08-17,960,5,0.67,1.0137,2.39,0.0,9.9,22.8,15.7,25.8,HEATHROW,2002,8
2002-08-18,961,7,0.71,1.0109,1.71,0.0,4.9,21.4,17.1,25.5,HEATHROW,2002,8
2002-08-19,962,6,0.75,1.0125,2.05,0.0,7.4,21.6,17.7,23.2,HEATHROW,2002,8
2002-08-20,963,7,0.76,1.0146,1.32,0.0,2.6,20.0,16.9,23.2,HEATHROW,2002,8
2002-08-21,964,6,0.64,1.0187,2.51,0.0,11.4,18.8,14.3,23.5,HEATHROW,2002,8
2002-08-22,965,7,0.64,1.0193,2.04,0.0,7.6,19.2,15.0,23.5,HEATHROW,2002,8
2002-08-23,966,7,0.71,1.019,1.72,0.0,5.3,19.0,14.6,23.6,HEATHROW,2002,8
2002-08-24,967,6,0.65,1.0208,1.95,0.0,7.1,19.4,15.1,21.7,HEATHROW,2002,8
2002-08-25,968,6,0.73,1.0247,1.8,0.0,6.1,18.4,15.0,17.6,HEATHROW,2002,8
2002-08-26,969,7,0.79,1.0236,0.6,0.0,0.0,15.2,12.7,22.1,HEATHROW,2002,8
2002-08-27,970,5,0.74,1.0203,1.54,0.0,4.4,18.4,14.7,24.0,HEATHROW,2002,8
2002-08-28,971,5,0.74,1.0203,2.37,0.0,11.2,19.2,14.4,24.5,HEATHROW,2002,8
2002-08-29,972,6,0.81,1.019,1.15,0.0,2.1,19.2,14.0,22.6,HEATHROW,2002,8
2002-08-30,973,6,0.81,1.0171,1.08,0.02,1.8,19.4,16.1,20.9,HEATHROW,2002,8
2002-08-31,974,5,0.62,1.0241,2.21,0.0,10.2,17.2,13.5,21.1,HEATHROW,2002,8
2002-09-01,975,2,0.6,1.0308,2.18,0.0,10.9,15.2,9.3,22.9,HEATHROW,2002,9
2002-09-02,976,4,0.64,1.0274,2.09,0.0,10.2,16.6,10.2,24.0,HEATHROW,2002,9
2002-09-03,977,5,0.7,1.017,1.22,0.0,3.1,19.4,14.7,23.4,HEATHROW,2002,9
2002-09-04,978,4,0.66,1.0116,1.86,0.0,8.3,17.4,11.3,23.4,HEATHROW,2002,9
2002-09-05,979,6,0.71,1.0132,1.76,0.2,7.6,18.0,12.7,22.7,HEATHROW,2002,9
2002-09-06,980,7,0.73,1.0118,1.44,0.12,5.0,19.2,15.6,21.0,HEATHROW,2002,9
2002-09-07,981,6,0.74,1.0075,1.7,0.02,7.3,17.4,13.7,20.6,HEATHROW,2002,9
2002-09-08,982,5,0.73,1.0073,1.62,0.02,6.7,15.4,10.1,15.6,HEATHROW,2002,9
2002-09-09,983,6,0.91,1.0068,0.52,1.58,0.0,13.6,11.7,21.1,HEATHROW,2002,9
2002-09-10,984,2,0.71,1.0198,2.08,0.0,11.5,15.6,10.0,22.4,HEATHROW,2002,9
2002-09-11,985,4,0.72,1.0261,1.88,0.0,9.6,16.2,9.9,23.5,HEATHROW,2002,9
2002-09-12,986,3,0.72,1.0252,1.82,0.0,9.2,18.9,14.3,24.6,HEATHROW,2002,9
2002-09-13,987,1,0.69,1.0255,2.01,0.0,11.3,19.0,13.3,19.3,HEATHROW,2002,9
2002-09-14,988,7,0.71,1.0273,0.94,0.0,2.0,17.2,15.0,18.3,HEATHROW,2002,9
2002-09-15,989,7,0.63,1.0259,1.05,0.0,2.8,16.3,14.3,19.5,HEATHROW,2002,9
2002-09-16,990,5,0.69,1.0222,1.65,0.0,8.1,14.8,10.1,19.2,HEATHROW,2002,9
2002-09-17,991,7,0.69,1.0196,1.01,0.0,2.7,15.5,11.8,18.7,HEATHROW,2002,9
2002-09-18,992,6,0.69,1.0174,0.46,0.0,0.0,15.2,11.6,19.7,HEATHROW,2002,9
2002-09-19,993,7,0.68,1.0171,0.86,0.0,1.8,16.2,12.8,18.9,HEATHROW,2002,9
2002-09-20,994,7,0.63,1.0212,0.57,0.0,0.3,16.6,14.2,19.1,HEATHROW,2002,9
2002-09-21,995,7,0.6,1.0198,1.12,0.0,3.9,16.1,13.1,17.9,HEATHROW,2002,9
2002-09-22,996,5,0.69,1.0182,1.19,0.02,4.6,15.2,12.6,19.2,HEATHROW,2002,9
2002-09-23,997,2,0.65,1.0221,1.57,0.0,8.5,14.8,10.5,18.1,HEATHROW,2002,9
2002-09-24,998,3,0.63,1.0251,1.4,0.0,6.9,13.5,8.9,19.0,HEATHROW,2002,9
2002-09-25,999,5,0.67,1.0221,1.21,0.04,5.2,13.0,7.0,18.2,HEATHROW,2002,9
2002-09-26,1000,5,0.63,1.02,1.53,0.0,8.7,14.6,11.0,17.2,HEATHROW,2002,9
2002-09-27,1001,6,0.79,1.0258,0.41,0.0,0.0,12.4,7.7,19.2,HEATHROW,2002,9
2002-09-28,1002,4,0.76,1.028,1.18,0.0,5.3,13.9,8.6,20.7,HEATHROW,2002,9
2002-09-29,1003,6,0.69,1.026,1.52,0.0,9.1,15.0,9.2,21.4,HEATHROW,2002,9
2002-09-30,1004,6,0.66,1.0223,1.37,0.0,7.6,15.4,9.4,21.8,HEATHROW,2002,9
2002-10-01,1005,7,0.71,1.0205,0.77,0.0,2.0,16.0,10.3,19.9,HEATHROW,2002,10
2002-10-02,1006,7,0.78,1.0189,0.86,0.06,2.8,16.9,13.9,20.3,HEATHROW,2002,10
2002-10-03,1007,6,0.71,1.0232,1.23,0.0,6.6,17.1,13.9,18.8,HEATHROW,2002,10
2002-10-04,1008,3,0.69,1.0288,1.29,0.0,7.4,12.8,6.8,18.8,HEATHROW,2002,10
2002-10-05,1009,5,0.78,1.0252,0.78,0.0,2.4,13.3,7.8,18.7,HEATHROW,2002,10
2002-10-06,1010,6,0.68,1.0211,1.3,0.0,7.9,15.0,11.3,17.5,HEATHROW,2002,10
2002-10-07,1011,7,0.67,1.0189,0.64,0.0,1.5,14.4,11.4,16.4,HEATHROW,2002,10
2002-10-08,1012,7,0.74,1.0116,0.64,0.0,1.5,13.8,11.2,15.6,HEATHROW,2002,10
2002-10-09,1013,5,0.75,1.006,1.24,0.02,7.8,12.0,8.4,16.7,HEATHROW,2002,10
2002-10-10,1014,7,0.76,1.0088,0.98,0.0,4.9,13.8,10.8,13.7,HEATHROW,2002,10
2002-10-11,1015,7,0.75,1.0122,0.33,0.36,0.0,12.2,10.8,16.2,HEATHROW,2002,10
2002-10-12,1016,5,0.78,1.0109,1.01,0.0,5.6,12.6,9.1,11.9,HEATHROW,2002,10
2002-10-13,1017,8,0.91,1.0057,0.32,1.18,0.0,8.6,5.4,12.2,HEATHROW,2002,10
2002-10-14,1018,8,0.92,1.0045,0.35,0.32,0.1,10.2,8.3,14.4,HEATHROW,2002,10
2002-10-15,1019,8,0.91,0.9997,0.31,1.08,0.0,11.7,9.0,11.7,HEATHROW,2002,10
2002-10-16,1020,7,0.79,1.0002,0.3,0.0,0.0,10.5,9.3,11.9,HEATHROW,2002,10
2002-10-17,1021,4,0.78,1.0049,1.04,0.18,6.9,7.9,3.9,10.7,HEATHROW,2002,10
2002-10-18,1022,4,0.83,1.0096,0.82,0.16,4.2,6.8,2.8,11.9,HEATHROW,2002,10
2002-10-19,1023,4,0.74,1.0192,1.08,0.0,7.8,6.4,0.9,14.1,HEATHROW,2002,10
2002-10-20,1024,8,0.8,1.0125,0.28,0.16,0.0,9.2,4.3,17.6,HEATHROW,2002,10
2002-10-21,1025,7,0.88,0.9942,0.61,0.7,2.3,12.6,7.6,16.4,HEATHROW,2002,10
2002-10-22,1026,7,0.88,0.9832,0.48,0.38,1.2,14.6,12.9,12.1,HEATHROW,2002,10
2002-10-23,1027,4,0.65,0.9997,1.09,0.0,8.8,9.6,7.2,14.4,HEATHROW,2002,10
2002-10-24,1028,4,0.78,1.0061,0.85,0.3,5.5,8.4,2.4,16.3,HEATHROW,2002,10
2002-10-25,1029,6,0.82,0.9931,0.65,0.44,3.1,11.6,6.9,16.1,HEATHROW,2002,10
2002-10-26,1030,4,0.64,1.0086,0.94,0.2,7.3,12.7,9.3,14.1,HEATHROW,2002,10
2002-10-27,1031,5,0.64,1.0054,0.8,0.02,5.3,12.6,11.2,13.7,HEATHROW,2002,10
2002-10-28,1032,5,0.7,1.0279,0.83,0.0,5.9,9.3,4.9,14.2,HEATHROW,2002,10
2002-10-29,1033,7,0.77,1.0154,0.3,0.02,0.2,11.2,8.1,11.5,HEATHROW,2002,10
2002-10-30,1034,8,0.92,1.0146,0.24,0.56,0.0,10.7,9.9,13.9,HEATHROW,2002,10
2002-10-31,1035,8,0.86,1.0184,0.29,0.02,0.2,12.0,10.1,15.2,HEATHROW,2002,10
2002-11-01,1036,7,0.92,1.0121,0.23,0.48,0.0,13.4,11.5,15.9,HEATHROW,2002,11
2002-11-02,1037,7,0.94,1.0072,0.28,1.6,0.2,13.0,10.1,14.8,HEATHROW,2002,11
2002-11-03,1038,4,0.8,1.0046,0.68,0.12,4.7,12.6,10.3,14.2,HEATHROW,2002,11
2002-11-04,1039,4,0.79,1.017,0.79,0.0,6.7,10.4,6.7,14.3,HEATHROW,2002,11
2002-11-05,1040,8,0.9,1.022,0.24,0.52,0.1,11.0,7.7,13.8,HEATHROW,2002,11
2002-11-06,1041,7,0.88,1.0139,0.21,1.32,0.0,12.8,11.9,10.9,HEATHROW,2002,11
2002-11-07,1042,1,0.73,1.0179,0.8,0.1,7.4,7.8,4.7,13.9,HEATHROW,2002,11
2002-11-08,1043,8,0.9,1.0077,0.2,0.76,0.0,9.4,5.0,11.5,HEATHROW,2002,11
2002-11-09,1044,7,0.8,1.0064,0.45,0.86,2.2,9.7,7.9,15.4,HEATHROW,2002,11
2002-11-10,1045,7,0.91,1.0027,0.19,0.14,0.0,11.5,7.6,14.1,HEATHROW,2002,11
2002-11-11,1046,4,0.83,1.0038,0.72,0.88,6.7,10.7,7.3,12.7,HEATHROW,2002,11
2002-11-12,1047,6,0.86,0.9997,0.38,1.38,1.6,11.1,9.5,12.2,HEATHROW,2002,11
2002-11-13,1048,7,0.87,0.9887,0.45,0.86,2.6,9.9,7.6,13.2,HEATHROW,2002,11
2002-11-14,1049,6,0.81,0.9773,0.59,1.0,4.9,11.2,9.3,13.2,HEATHROW,2002,11
2002-11-15,1050,6,0.87,0.9895,0.37,0.14,1.7,10.0,6.7,10.4,HEATHROW,2002,11
2002-11-16,1051,6,0.97,0.9996,0.25,0.08,0.4,8.5,6.6,9.0,HEATHROW,2002,11
2002-11-17,1052,7,0.94,1.0079,0.17,0.28,0.0,8.2,7.3,9.9,HEATHROW,2002,11
2002-11-18,1053,4,0.92,1.0131,0.57,0.0,5.1,5.2,0.6,10.3,HEATHROW,2002,11
2002-11-19,1054,6,0.87,1.0107,0.5,0.0,4.0,5.8,1.4,11.7,HEATHROW,2002,11
2002-11-20,1055,7,0.87,1.0027,0.17,0.38,0.0,9.4,7.2,12.0,HEATHROW,2002,11
2002-11-21,1056,6,0.88,0.9874,0.19,1.24,0.1,10.2,8.4,11.2,HEATHROW,2002,11
2002-11-22,1057,6,0.87,0.9911,0.37,1.22,2.2,9.6,8.1,12.3,HEATHROW,2002,11
2002-11-23,1058,4,0.87,0.9985,0.47,0.32,3.9,9.0,5.7,10.3,HEATHROW,2002,11
2002-11-24,1059,5,0.92,1.0032,0.26,0.72,0.8,7.4,4.6,8.7,HEATHROW,2002,11
2002-11-25,1060,7,0.97,1.0054,0.19,0.0,0.2,6.8,4.8,12.8,HEATHROW,2002,11
2002-11-26,1061,5,0.91,1.011,0.53,0.0,5.5,8.2,3.5,11.8,HEATHROW,2002,11
2002-11-27,1062,6,0.81,1.0066,0.34,0.12,2.0,8.3,4.8,13.3,HEATHROW,2002,11
2002-11-28,1063,4,0.86,1.0044,0.37,0.14,2.6,10.8,8.3,9.4,HEATHROW,2002,11
2002-11-29,1064,7,0.92,1.0111,0.22,0.0,0.5,8.0,6.5,12.2,HEATHROW,2002,11
2002-11-30,1065,8,0.89,1.0191,0.14,0.44,0.0,9.6,7.1,12.4,HEATHROW,2002,11
2002-12-01,1066,6,0.81,1.0017,0.28,0.26,1.6,10.0,7.6,10.9,HEATHROW,2002,12
2002-12-02,1067,7,0.72,0.9982,0.26,0.08,1.4,9.3,7.7,10.5,HEATHROW,2002,12
2002-12-03,1068,7,0.87,1.0087,0.23,0.08,1.0,8.6,6.8,10.2,HEATHROW,2002,12
2002-12-04,1069,5,0.87,1.0124,0.22,0.36,0.9,8.0,5.7,8.8,HEATHROW,2002,12
2002-12-05,1070,3,0.78,1.0246,0.51,0.0,6.5,6.6,4.3,8.5,HEATHROW,2002,12
2002-12-06,1071,7,0.84,1.0307,0.13,0.02,0.0,6.7,4.9,5.9,HEATHROW,2002,12
2002-12-07,1072,8,0.87,1.0261,0.13,0.02,0.0,5.1,4.3,4.0,HEATHROW,2002,12
2002-12-08,1073,8,0.9,1.0241,0.13,0.04,0.0,3.7,3.4,5.4,HEATHROW,2002,12
2002-12-09,1074,5,0.72,1.0243,0.48,0.0,6.0,4.0,2.5,3.8,HEATHROW,2002,12
2002-12-10,1075,8,0.76,1.0207,0.12,0.0,0.0,2.4,1.0,3.8,HEATHROW,2002,12
2002-12-11,1076,7,0.78,1.0188,0.12,0.0,0.0,2.3,0.8,5.7,HEATHROW,2002,12
2002-12-12,1077,8,0.88,1.0174,0.12,0.2,0.0,4.1,2.5,7.3,HEATHROW,2002,12
2002-12-13,1078,8,0.96,1.0198,0.12,0.02,0.0,4.9,2.5,7.6,HEATHROW,2002,12
2002-12-14,1079,8,0.92,1.0154,0.12,0.88,0.0,6.6,5.7,7.7,HEATHROW,2002,12
2002-12-15,1080,8,0.94,1.0051,0.12,0.66,0.0,6.8,6.0,7.0,HEATHROW,2002,12
2002-12-16,1081,8,0.91,1.0147,0.12,0.04,0.0,6.2,5.4,5.6,HEATHROW,2002,12
2002-12-17,1082,6,0.84,1.0251,0.12,0.0,0.0,5.1,4.6,7.0,HEATHROW,2002,12
2002-12-18,1083,3,0.77,1.0313,0.5,0.0,6.9,3.6,0.2,6.4,HEATHROW,2002,12
2002-12-19,1084,4,0.82,1.0268,0.41,0.0,4.8,4.0,1.5,7.3,HEATHROW,2002,12
2002-12-20,1085,8,0.93,1.0176,0.12,0.4,0.0,4.2,1.1,12.0,HEATHROW,2002,12
2002-12-21,1086,8,0.98,1.0155,0.12,1.8,0.0,7.6,3.1,12.8,HEATHROW,2002,12
2002-12-22,1087,7,0.87,1.0062,0.17,0.0,0.4,9.4,6.1,12.4,HEATHROW,2002,12
2002-12-23,1088,8,0.92,1.0066,0.12,0.22,0.0,10.6,8.8,13.8,HEATHROW,2002,12
2002-12-24,1089,7,0.86,1.004,0.27,0.04,1.8,12.0,10.3,12.1,HEATHROW,2002,12
2002-12-25,1090,7,0.89,1.0085,0.25,0.46,1.6,10.8,9.6,12.6,HEATHROW,2002,12
2002-12-26,1091,7,0.89,0.9959,0.14,1.12,0.1,10.8,9.1,12.4,HEATHROW,2002,12
2002-12-27,1092,7,0.87,0.9894,0.12,0.0,0.0,11.2,10.1,11.2,HEATHROW,2002,12
2002-12-28,1093,6,0.84,1.0007,0.23,1.02,1.1,8.3,5.4,13.4,HEATHROW,2002,12
2002-12-29,1094,8,0.93,0.9994,0.12,0.56,0.0,9.6,5.8,11.5,HEATHROW,2002,12
2002-12-30,1095,8,0.92,0.999,0.12,2.44,0.0,9.8,8.2,9.9,HEATHROW,2002,12
2002-12-31,1096,8,0.84,1.0118,0.13,1.18,0.0,7.3,4.7,12.9,HEATHROW,2002,12
2003-01-01,1097,8,0.91,0.9956,0.13,1.6,0.0,8.3,3.7,11.3,HEATHROW,2003,1
2003-01-02,1098,7,0.87,0.9863,0.15,0.18,0.1,10.0,8.6,7.5,HEATHROW,2003,1
2003-01-03,1099,6,0.82,0.9976,0.27,0.08,1.6,6.4,5.3,4.1,HEATHROW,2003,1
2003-01-04,1100,5,0.78,1.0129,0.45,0.0,5.1,2.4,0.6,4.9,HEATHROW,2003,1
2003-01-05,1101,2,0.87,1.0158,0.39,0.0,3.9,1.2,-2.4,3.9,HEATHROW,2003,1
2003-01-06,1102,3,0.75,1.0181,0.54,0.03,7.2,1.2,-1.6,1.7,HEATHROW,2003,1
2003-01-07,1103,4,0.76,1.0193,0.37,0.0,3.2,0.0,-1.7,1.0,HEATHROW,2003,1
2003-01-08,1104,5,0.82,1.0169,0.13,0.21,0.0,-1.4,-3.8,3.1,HEATHROW,2003,1
2003-01-09,1105,5,0.75,1.022,0.54,0.02,6.8,1.0,-1.1,5.1,HEATHROW,2003,1
2003-01-10,1106,6,0.84,1.0273,0.25,0.02,1.1,2.8,0.4,3.9,HEATHROW,2003,1
2003-01-11,1107,2,0.78,1.0358,0.57,0.0,7.2,0.9,-2.1,7.9,HEATHROW,2003,1
2003-01-12,1108,4,0.83,1.0349,0.52,0.0,6.0,1.4,-5.1,11.7,HEATHROW,2003,1
2003-01-13,1109,7,0.82,1.0291,0.39,0.0,3.2,4.2,-3.2,10.5,HEATHROW,2003,1
2003-01-14,1110,8,0.71,1.0282,0.14,0.0,0.0,8.8,7.2,10.4,HEATHROW,2003,1
2003-01-15,1111,6,0.76,1.0213,0.21,0.02,0.5,9.6,8.7,10.1,HEATHROW,2003,1
2003-01-16,1112,5,0.83,1.0259,0.49,0.0,4.8,6.4,2.7,7.2,HEATHROW,2003,1
2003-01-17,1113,6,0.85,1.0143,0.15,0.06,0.0,5.6,4.1,9.7,HEATHROW,2003,1
2003-01-18,1114,6,0.88,1.0119,0.27,1.18,1.1,5.8,1.9,10.1,HEATHROW,2003,1
2003-01-19,1115,6,0.9,0.998,0.39,0.56,2.8,7.3,4.5,9.7,HEATHROW,2003,1
2003-01-20,1116,7,0.89,0.9902,0.16,0.54,0.0,7.6,5.5,9.4,HEATHROW,2003,1
2003-01-21,1117,7,0.84,0.9814,0.18,1.12,0.1,8.7,8.0,9.5,HEATHROW,2003,1
2003-01-22,1118,7,0.82,0.9931,0.34,0.02,1.8,7.2,4.8,8.7,HEATHROW,2003,1
2003-01-23,1119,4,0.74,1.0243,0.58,0.02,5.6,7.0,5.4,10.3,HEATHROW,2003,1
2003-01-24,1120,5,0.83,1.0364,0.52,0.1,4.5,5.0,-0.2,12.9,HEATHROW,2003,1
2003-01-25,1121,6,0.78,1.0299,0.45,0.08,3.1,7.8,2.7,12.7,HEATHROW,2003,1
2003-01-26,1122,7,0.89,1.0294,0.2,0.04,0.1,8.6,4.4,15.1,HEATHROW,2003,1
2003-01-27,1123,5,0.88,1.0276,0.71,0.08,7.6,10.6,6.0,9.4,HEATHROW,2003,1
2003-01-28,1124,4,0.69,1.017,0.58,0.16,5.0,7.0,4.6,6.8,HEATHROW,2003,1
2003-01-29,1125,4,0.6,1.0113,0.5,0.0,3.5,5.8,4.7,2.6,HEATHROW,2003,1
2003-01-30,1126,6,0.76,1.011,0.38,0.48,1.7,1.8,0.9,3.5,HEATHROW,2003,1
2003-01-31,1127,5,0.69,1.022,0.67,0.76,6.0,0.6,-2.2,8.1,HEATHROW,2003,1
2003-02-01,1128,5,0.85,1.0146,0.52,0.08,3.5,3.2,-1.6,8.8,HEATHROW,2003,2
2003-02-02,1129,6,0.81,1.0046,0.48,0.06,2.8,5.2,1.5,7.1,HEATHROW,2003,2
2003-02-03,1130,4,0.69,0.9944,0.72,0.0,6.3,5.3,3.5,6.2,HEATHROW,2003,2
2003-02-04,1131,3,0.7,1.0001,0.57,0.02,3.8,2.6,-1.1,5.0,HEATHROW,2003,2
2003-02-05,1132,3,0.72,1.0132,0.77,0.0,6.9,2.4,-0.3,8.1,HEATHROW,2003,2
2003-02-06,1133,6,0.88,1.0178,0.21,0.08,0.0,2.2,-3.6,10.8,HEATHROW,2003,2
2003-02-07,1134,7,0.88,1.0191,0.3,0.0,0.5,5.6,0.4,10.9,HEATHROW,2003,2
2003-02-08,1135,8,0.85,1.0193,0.22,0.52,0.0,9.5,8.1,8.3,HEATHROW,2003,2
2003-02-09,1136,8,0.87,1.0151,0.22,0.16,0.0,7.8,7.3,6.8,HEATHROW,2003,2
2003-02-10,1137,7,0.89,1.0208,0.23,0.36,0.0,5.2,3.5,6.9,HEATHROW,2003,2
2003-02-11,1138,8,0.94,1.0243,0.23,0.28,0.0,6.0,5.0,7.5,HEATHROW,2003,2
2003-02-12,1139,8,0.96,1.0279,0.24,0.02,0.0,6.5,5.5,2.7,HEATHROW,2003,2
2003-02-13,1140,7,0.75,1.0276,0.63,0.0,3.5,2.0,1.4,4.7,HEATHROW,2003,2
2003-02-14,1141,3,0.74,1.0303,0.89,0.0,7.0,1.6,-1.6,4.8,HEATHROW,2003,2
2003-02-15,1142,4,0.78,1.036,0.69,0.0,4.0,1.5,-1.8,4.0,HEATHROW,2003,2
2003-02-16,1143,5,0.71,1.0373,0.63,0.0,3.2,2.5,1.0,4.4,HEATHROW,2003,2
2003-02-17,1144,3,0.68,1.0371,0.99,0.0,7.9,2.0,-0.3,5.4,HEATHROW,2003,2
2003-02-18,1145,0,0.67,1.0275,1.11,0.0,9.5,1.2,-2.9,5.1,HEATHROW,2003,2
2003-02-19,1146,4,0.63,1.0142,0.89,0.0,6.1,1.2,-2.8,8.8,HEATHROW,2003,2
2003-02-20,1147,5,0.73,1.0121,0.72,0.02,3.8,4.6,0.3,12.9,HEATHROW,2003,2
2003-02-21,1148,2,0.77,1.0208,1.14,0.0,9.3,6.2,-0.4,9.5,HEATHROW,2003,2
2003-02-22,1149,2,0.78,1.0216,1.07,0.0,8.0,5.4,1.2,13.3,HEATHROW,2003,2
2003-02-23,1150,6,0.79,1.0225,0.58,0.02,2.0,7.9,2.5,14.0,HEATHROW,2003,2
2003-02-24,1151,7,0.82,1.0229,0.6,0.0,2.1,9.1,4.2,12.7,HEATHROW,2003,2
2003-02-25,1152,6,0.61,1.016,0.99,0.0,6.4,8.2,3.7,14.5,HEATHROW,2003,2
2003-02-26,1153,7,0.62,1.0102,0.68,0.0,2.7,9.8,5.1,13.8,HEATHROW,2003,2
2003-02-27,1154,7,0.71,1.0113,0.59,0.02,1.8,9.6,5.3,10.6,HEATHROW,2003,2
2003-02-28,1155,7,0.87,1.0144,0.35,0.44,0.1,9.2,7.9,14.3,HEATHROW,2003,2
2003-03-01,1156,5,0.88,1.0121,0.56,0.16,1.0,9.0,3.7,11.6,HEATHROW,2003,3
