date,days,cloud_cover,humidity,global_radiation,precipitation,sunshine,temp_mean,temp_min,temp_max,city,year,month
2002-12-17,1082,7,0.96,0.56,0.67,2.1,-10.5,-11.7,-9.2,SONNBLICK,2002,12
2002-12-18,1083,8,0.95,0.47,1.22,0.0,-13.2,-14.8,-11.6,SONNBLICK,2002,12
2002-12-19,1084,0,0.44,0.98,0.0,8.6,-12.2,-16.7,-7.6,SONNBLICK,2002,12
2002-12-20,1085,3,0.27,0.8,0.15,4.9,-7.2,-9.5,-4.8,SONNBLICK,2002,12
2002-12-21,1086,8,1.0,0.47,0.22,0.0,-6.7,-7.7,-5.7,SONNBLICK,2002,12
2002-12-22,1087,7,0.96,0.61,1.37,2.7,-7.3,-8.8,-5.7,SONNBLICK,2002,12
2002-12-23,1088,5,0.67,0.82,0.12,5.4,-4.9,-7.3,-2.4,SONNBLICK,2002,12
2002-12-24,1089,6,0.93,0.52,0.33,0.0,-4.1,-5.8,-2.4,SONNBLICK,2002,12
2002-12-25,1090,7,0.93,0.64,0.0,1.5,-6.7,-7.6,-5.8,SONNBLICK,2002,12
2002-12-26,1091,3,0.64,0.93,0.0,7.0,-7.4,-9.7,-5.0,SONNBLICK,2002,12
2002-12-27,1092,4,0.9,0.47,0.8,0.2,-5.9,-6.8,-5.0,SONNBLICK,2002,12
2002-12-28,1093,8,0.99,0.47,1.36,0.0,-6.4,-7.1,-5.7,SONNBLICK,2002,12
2002-12-29,1094,7,0.97,0.57,0.92,1.0,-9.6,-12.2,-7.0,SONNBLICK,2002,12
2002-12-30,1095,6,0.97,0.47,0.55,0.0,-6.3,-8.5,-4.0,SONNBLICK,2002,12
2002-12-31,1096,8,0.97,0.47,1.55,0.0,-7.8,-10.5,-5.0,SONNBLICK,2002,12
2003-01-01,1097,3,0.73,0.87,0.17,5.4,-10.1,-11.0,-9.1,SONNBLICK,2003,1
2003-01-02,1098,6,0.91,0.49,0.7,7.5,-7.7,-9.9,-5.5,SONNBLICK,2003,1
2003-01-03,1099,2,0.74,0.95,0.0,0.0,-9.6,-12.2,-6.9,SONNBLICK,2003,1
2003-01-04,1100,5,0.84,0.71,1.3,1.7,-10.5,-12.0,-9.0,SONNBLICK,2003,1
2003-01-05,1101,8,0.94,0.51,0.65,0.0,-14.7,-18.7,-10.6,SONNBLICK,2003,1
2003-01-06,1102,3,0.74,1.0,0.55,6.4,-16.8,-18.9,-14.6,SONNBLICK,2003,1
2003-01-07,1103,7,0.88,0.5,0.21,0.0,-20.1,-24.2,-16.0,SONNBLICK,2003,1
2003-01-08,1104,2,0.8,0.76,0.0,2.0,-19.8,-24.4,-15.1,SONNBLICK,2003,1
2003-01-09,1105,7,0.92,0.5,0.51,0.0,-13.8,-15.5,-12.0,SONNBLICK,2003,1
2003-01-10,1106,6,0.95,0.79,0.0,2.7,-15.0,-16.2,-13.8,SONNBLICK,2003,1
2003-01-11,1107,1,0.69,1.07,0.0,8.4,-18.1,-19.9,-16.2,SONNBLICK,2003,1
2003-01-12,1108,1,0.46,1.09,1.12,9.1,-18.7,-20.9,-16.5,SONNBLICK,2003,1
2003-01-13,1109,5,0.76,0.75,0.46,2.3,-13.8,-17.5,-10.0,SONNBLICK,2003,1
2003-01-14,1110,6,0.77,0.55,0.24,0.4,-9.0,-11.0,-7.0,SONNBLICK,2003,1
2003-01-15,1111,1,0.42,1.13,0.0,9.0,-4.7,-7.5,-1.8,SONNBLICK,2003,1
2003-01-16,1112,5,0.93,0.99,0.11,6.5,-8.7,-13.5,-3.8,SONNBLICK,2003,1
2003-01-17,1113,0,0.37,1.16,0.0,9.3,-11.4,-15.0,-7.8,SONNBLICK,2003,1
2003-01-18,1114,1,0.73,1.18,0.0,9.2,-11.7,-15.2,-8.1,SONNBLICK,2003,1
2003-01-19,1115,2,0.22,1.19,0.0,9.3,-7.6,-11.9,-3.2,SONNBLICK,2003,1
2003-01-20,1116,5,0.56,1.19,0.0,6.4,-8.1,-10.3,-5.8,SONNBLICK,2003,1
2003-01-21,1117,6,0.88,0.66,0.87,0.6,-8.5,-10.5,-6.4,SONNBLICK,2003,1
2003-01-22,1118,7,0.98,0.59,0.73,0.0,-11.0,-12.9,-9.1,SONNBLICK,2003,1
2003-01-23,1119,7,0.97,0.86,0.86,2.0,-12.8,-14.4,-11.2,SONNBLICK,2003,1
2003-01-24,1120,8,0.96,0.67,0.84,4.9,-14.2,-15.4,-12.9,SONNBLICK,2003,1
2003-01-25,1121,3,0.86,1.15,0.05,0.0,-14.5,-15.0,-13.9,SONNBLICK,2003,1
2003-01-26,1122,7,0.95,0.73,0.2,0.0,-15.3,-16.0,-14.5,SONNBLICK,2003,1
2003-01-27,1123,8,0.99,0.83,0.27,0.0,-11.4,-17.0,-5.8,SONNBLICK,2003,1
2003-01-28,1124,6,0.93,0.83,0.89,2.3,-11.2,-16.6,-5.7,SONNBLICK,2003,1
2003-01-29,1125,2,0.89,1.15,0.33,4.6,-17.4,-18.4,-16.4,SONNBLICK,2003,1
2003-01-30,1126,7,0.93,0.91,0.54,2.5,-18.2,-19.0,-17.3,SONNBLICK,2003,1
2003-01-31,1127,8,0.92,1.0,0.44,0.0,-20.1,-21.3,-18.8,SONNBLICK,2003,1
2003-02-01,1128,4,0.91,1.13,0.0,5.1,-22.0,-23.2,-20.7,SONNBLICK,2003,2
2003-02-02,1129,6,0.91,0.85,0.06,0.0,-19.8,-22.7,-16.8,SONNBLICK,2003,2
2003-02-03,1130,6,0.94,1.19,0.0,5.8,-16.6,-18.8,-14.3,SONNBLICK,2003,2
2003-02-04,1131,8,0.94,0.63,1.1,0.0,-15.0,-18.6,-11.4,SONNBLICK,2003,2
2003-02-05,1132,7,0.91,1.12,0.54,0.0,-20.2,-21.8,-18.6,SONNBLICK,2003,2
2003-02-06,1133,8,0.92,0.98,0.17,0.0,-20.2,-21.0,-19.4,SONNBLICK,2003,2
2003-02-07,1134,4,0.88,1.55,0.21,8.9,-20.2,-23.0,-17.3,SONNBLICK,2003,2
2003-02-08,1135,8,0.93,0.88,1.54,0.0,-15.5,-18.1,-12.8,SONNBLICK,2003,2
2003-02-09,1136,1,0.72,1.49,0.0,9.8,-15.4,-18.6,-12.2,SONNBLICK,2003,2
2003-02-10,1137,1,0.81,1.52,0.0,9.8,-12.6,-14.4,-10.8,SONNBLICK,2003,2
2003-02-11,1138,2,0.88,1.33,0.0,8.8,-14.8,-17.0,-12.5,SONNBLICK,2003,2
2003-02-12,1139,1,0.5,1.6,0.0,10.1,-18.6,-20.5,-16.6,SONNBLICK,2003,2
2003-02-13,1140,4,0.67,1.52,0.0,8.8,-17.5,-19.5,-15.5,SONNBLICK,2003,2
2003-02-14,1141,2,0.67,1.67,0.0,9.0,-15.2,-16.5,-13.8,SONNBLICK,2003,2
2003-02-15,1142,5,0.76,1.3,0.32,4.8,-17.0,-19.0,-15.0,SONNBLICK,2003,2
2003-02-16,1143,8,0.95,1.13,0.43,0.6,-20.0,-23.5,-16.5,SONNBLICK,2003,2
2003-02-17,1144,3,0.85,1.75,0.0,8.7,-20.0,-22.6,-17.4,SONNBLICK,2003,2
2003-02-18,1145,1,0.44,1.7,0.0,10.4,-16.1,-18.6,-13.5,SONNBLICK,2003,2
2003-02-19,1146,2,0.43,1.72,0.0,10.4,-13.7,-15.6,-11.7,SONNBLICK,2003,2
2003-02-20,1147,1,0.45,1.72,0.0,10.6,-10.2,-12.4,-7.9,SONNBLICK,2003,2
2003-02-21,1148,0,0.42,1.82,0.0,10.9,-9.4,-10.1,-8.7,SONNBLICK,2003,2
2003-02-22,1149,0,0.32,1.83,0.0,11.0,-9.9,-11.3,-8.5,SONNBLICK,2003,2
2003-02-23,1150,0,0.35,1.85,0.0,10.8,-9.5,-11.4,-7.5,SONNBLICK,2003,2
2003-02-24,1151,0,0.37,1.9,0.0,10.6,-9.7,-11.4,-8.0,SONNBLICK,2003,2
2003-02-25,1152,0,0.31,1.94,0.0,10.9,-7.9,-9.4,-6.4,SONNBLICK,2003,2
2003-02-26,1153,1,0.4,1.99,0.0,10.8,-9.1,-10.6,-7.6,SONNBLICK,2003,2
2003-02-27,1154,0,0.38,2.01,0.0,11.1,-9.0,-10.5,-7.4,SONNBLICK,2003,2
2003-02-28,1155,1,0.58,1.97,0.0,10.9,-9.8,-11.6,-8.0,SONNBLICK,2003,2
2003-03-01,1156,5,0.95,1.32,0.0,3.0,-9.5,-11.3,-7.7,SONNBLICK,2003,3
2003-03-02,1157,8,0.9,1.27,0.81,0.0,-7.7,-10.2,-5.1,SONNBLICK,2003,3
2003-03-03,1158,8,1.0,1.35,0.67,0.0,-11.2,-12.9,-9.4,SONNBLICK,2003,3
2003-03-04,1159,1,0.85,2.05,0.36,10.8,-12.1,-14.4,-9.7,SONNBLICK,2003,3
2003-03-05,1160,4,0.79,1.74,0.81,3.3,-10.4,-13.9,-6.8,SONNBLICK,2003,3
2003-03-06,1161,5,0.55,1.79,0.72,6.2,-6.0,-8.4,-3.5,SONNBLICK,2003,3
2003-03-07,1162,3,0.95,1.9,0.04,5.0,-10.3,-12.3,-8.2,SONNBLICK,2003,3
2003-03-08,1163,5,0.67,2.04,0.0,7.0,-11.0,-13.2,-8.7,SONNBLICK,2003,3
2003-03-09,1164,7,0.85,1.64,0.0,3.3,-9.1,-10.6,-7.6,SONNBLICK,2003,3
2003-03-10,1165,4,0.57,1.47,2.79,4.0,-8.0,-11.0,-5.0,SONNBLICK,2003,3
2003-03-11,1166,4,0.48,1.68,0.0,4.4,-3.9,-5.6,-2.2,SONNBLICK,2003,3
2003-03-12,1167,6,0.7,2.21,0.93,9.3,-6.3,-9.6,-3.0,SONNBLICK,2003,3
2003-03-13,1168,8,0.97,1.24,1.19,0.0,-12.5,-15.4,-9.6,SONNBLICK,2003,3
2003-03-14,1169,8,0.95,1.71,0.64,0.0,-17.3,-19.1,-15.4,SONNBLICK,2003,3
2003-03-15,1170,5,0.9,2.27,0.34,7.4,-18.5,-20.5,-16.4,SONNBLICK,2003,3
2003-03-16,1171,4,0.93,2.22,0.06,0.0,-16.4,-19.0,-13.8,SONNBLICK,2003,3
2003-03-17,1172,4,0.62,2.25,0.05,9.5,-13.4,-15.8,-11.0,SONNBLICK,2003,3
2003-03-18,1173,2,0.7,2.54,0.0,9.5,-13.1,-16.2,-10.0,SONNBLICK,2003,3
2003-03-19,1174,2,0.78,2.38,0.0,9.6,-10.2,-10.8,-9.5,SONNBLICK,2003,3
2003-03-20,1175,3,0.63,2.1,0.81,8.0,-10.9,-12.2,-9.6,SONNBLICK,2003,3
2003-03-21,1176,3,0.69,2.37,0.0,9.6,-11.7,-14.0,-9.3,SONNBLICK,2003,3
2003-03-22,1177,0,0.63,2.65,0.0,11.3,-11.8,-12.6,-11.0,SONNBLICK,2003,3
2003-03-23,1178,1,0.39,2.63,0.0,11.8,-9.4,-12.5,-6.2,SONNBLICK,2003,3
2003-03-24,1179,0,0.49,2.64,0.0,11.8,-3.2,-6.2,-0.2,SONNBLICK,2003,3
2003-03-25,1180,3,0.67,2.63,0.0,11.6,-3.9,-5.5,-2.3,SONNBLICK,2003,3
2003-03-26,1181,3,0.78,2.41,0.0,9.7,-6.5,-8.1,-4.8,SONNBLICK,2003,3
2003-03-27,1182,5,0.83,2.46,0.0,9.1,-6.6,-8.7,-4.5,SONNBLICK,2003,3
2003-03-28,1183,5,0.88,2.23,0.0,8.4,-5.2,-7.5,-2.8,SONNBLICK,2003,3
2003-03-29,1184,6,0.96,1.72,0.05,2.3,-4.1,-6.4,-1.7,SONNBLICK,2003,3
2003-03-30,1185,5,0.88,2.11,0.08,5.5,-3.6,-5.7,-1.5,SONNBLICK,2003,3
2003-03-31,1186,8,0.99,1.46,0.79,0.0,-6.7,-8.9,-4.4,SONNBLICK,2003,3
2003-04-01,1187,3,0.54,2.88,0.1,11.7,-8.0,-12.0,-4.0,SONNBLICK,2003,4
2003-04-02,1188,8,0.98,1.23,2.14,0.0,-9.8,-13.4,-6.1,SONNBLICK,2003,4
2003-04-03,1189,8,0.97,1.95,1.35,0.0,-13.6,-15.4,-11.7,SONNBLICK,2003,4
2003-04-04,1190,8,0.94,2.13,0.9,0.0,-15.2,-16.9,-13.5,SONNBLICK,2003,4
2003-04-05,1191,7,0.8,2.65,2.85,6.3,-12.9,-16.1,-9.6,SONNBLICK,2003,4
2003-04-06,1192,8,0.94,1.96,2.06,0.0,-16.3,-20.7,-11.8,SONNBLICK,2003,4
2003-04-07,1193,8,0.9,2.08,0.74,0.0,-22.9,-25.0,-20.7,SONNBLICK,2003,4
2003-04-08,1194,2,0.82,3.04,0.0,11.2,-18.9,-23.4,-14.3,SONNBLICK,2003,4
2003-04-09,1195,8,0.95,2.29,1.05,0.0,-15.3,-18.1,-12.4,SONNBLICK,2003,4
2003-04-10,1196,8,0.95,1.63,1.15,0.0,-12.5,-14.7,-10.3,SONNBLICK,2003,4
2003-04-11,1197,7,0.96,2.06,0.42,3.3,-11.3,-12.8,-9.7,SONNBLICK,2003,4
2003-04-12,1198,8,0.96,2.13,1.03,0.0,-7.3,-11.3,-3.3,SONNBLICK,2003,4
2003-04-13,1199,3,0.83,3.03,0.1,8.1,-8.5,-10.8,-6.2,SONNBLICK,2003,4
2003-04-14,1200,1,0.58,3.39,0.0,13.1,-6.4,-8.4,-4.4,SONNBLICK,2003,4
2003-04-15,1201,5,0.83,2.41,0.0,5.8,-6.0,-8.4,-3.6,SONNBLICK,2003,4
2003-04-16,1202,2,0.69,3.12,0.0,12.5,-6.1,-8.3,-3.8,SONNBLICK,2003,4
2003-04-17,1203,3,0.9,2.86,0.0,8.3,-6.2,-7.5,-4.8,SONNBLICK,2003,4
2003-04-18,1204,8,0.97,1.88,1.0,0.0,-8.7,-11.4,-6.0,SONNBLICK,2003,4
2003-04-19,1205,8,0.97,1.38,1.64,0.0,-9.8,-11.5,-8.0,SONNBLICK,2003,4
2003-04-20,1206,7,0.97,1.62,0.32,0.0,-7.7,-9.4,-5.9,SONNBLICK,2003,4
2003-04-21,1207,6,0.96,2.15,0.78,2.1,-6.3,-9.4,-3.2,SONNBLICK,2003,4
2003-04-22,1208,6,0.95,2.13,0.53,0.0,-6.3,-7.8,-4.7,SONNBLICK,2003,4
2003-04-23,1209,6,0.97,2.48,0.96,4.9,-7.5,-9.6,-5.3,SONNBLICK,2003,4
2003-04-24,1210,5,0.93,2.4,0.2,6.4,-7.3,-8.6,-6.0,SONNBLICK,2003,4
2003-04-25,1211,3,0.78,3.35,0.0,13.1,-4.4,-7.6,-1.1,SONNBLICK,2003,4
2003-04-26,1212,6,0.92,2.0,0.77,3.2,-2.3,-4.0,-0.5,SONNBLICK,2003,4
2003-04-27,1213,6,0.93,2.58,0.36,4.6,-2.1,-6.5,2.4,SONNBLICK,2003,4
2003-04-28,1214,5,0.87,3.17,0.0,9.8,-3.6,-6.3,-0.8,SONNBLICK,2003,4
2003-04-29,1215,5,0.78,3.12,0.0,9.6,0.6,-2.2,3.4,SONNBLICK,2003,4
2003-04-30,1216,6,0.91,1.89,0.05,1.4,0.7,-0.9,2.2,SONNBLICK,2003,4
2003-05-01,1217,8,1.0,1.15,0.02,0.0,-1.6,-3.7,0.6,SONNBLICK,2003,5
2003-05-02,1218,6,0.98,1.6,1.04,5.0,-1.5,-3.8,0.8,SONNBLICK,2003,5
2003-05-03,1219,3,0.85,2.43,0.59,4.3,-3.9,-7.4,-0.3,SONNBLICK,2003,5
2003-05-04,1220,3,0.37,3.68,0.0,13.5,-0.6,-5.0,3.8,SONNBLICK,2003,5
2003-05-05,1221,1,0.6,3.33,0.0,12.1,4.4,2.1,6.6,SONNBLICK,2003,5
2003-05-06,1222,3,0.42,3.53,0.0,12.4,4.3,2.2,6.4,SONNBLICK,2003,5
2003-05-07,1223,2,0.49,3.55,0.0,13.4,5.5,3.3,7.7,SONNBLICK,2003,5
2003-05-08,1224,5,0.68,2.86,0.0,8.4,4.9,3.1,6.7,SONNBLICK,2003,5
2003-05-09,1225,7,0.89,2.53,0.0,5.9,2.5,0.3,4.7,SONNBLICK,2003,5
2003-05-10,1226,7,0.97,2.02,0.5,0.0,0.0,-1.3,1.3,SONNBLICK,2003,5
2003-05-11,1227,8,1.0,2.03,0.08,0.4,0.1,-2.0,2.1,SONNBLICK,2003,5
2003-05-12,1228,6,0.89,1.8,1.14,6.1,0.7,-2.0,3.4,SONNBLICK,2003,5
2003-05-13,1229,8,1.0,1.22,2.23,0.0,-1.2,-2.5,0.2,SONNBLICK,2003,5
2003-05-14,1230,8,0.97,2.28,1.13,0.0,-6.5,-10.7,-2.2,SONNBLICK,2003,5
2003-05-15,1231,6,0.96,3.15,0.15,5.2,-9.7,-12.7,-6.7,SONNBLICK,2003,5
2003-05-16,1232,4,0.9,4.09,0.0,11.3,-7.0,-11.0,-3.0,SONNBLICK,2003,5
2003-05-17,1233,6,0.92,2.41,0.05,4.6,-3.2,-5.9,-0.4,SONNBLICK,2003,5
2003-05-18,1234,6,0.95,2.42,0.0,6.1,-1.7,-3.9,0.5,SONNBLICK,2003,5
2003-05-19,1235,7,0.95,2.41,0.75,4.9,0.6,-1.6,2.7,SONNBLICK,2003,5
2003-05-20,1236,8,1.0,1.77,2.54,0.0,-3.1,-7.0,0.9,SONNBLICK,2003,5
2003-05-21,1237,8,0.99,2.76,1.79,0.0,-7.7,-8.9,-6.4,SONNBLICK,2003,5
2003-05-22,1238,8,0.99,2.84,2.59,0.0,-7.1,-8.7,-5.4,SONNBLICK,2003,5
2003-05-23,1239,5,0.89,3.25,2.31,8.8,-3.0,-5.6,-0.4,SONNBLICK,2003,5
2003-05-24,1240,2,0.73,3.96,0.0,14.8,-0.3,-2.5,2.0,SONNBLICK,2003,5
2003-05-25,1241,3,0.88,3.52,0.0,12.7,1.4,-0.8,3.5,SONNBLICK,2003,5
2003-05-26,1242,4,0.84,2.86,1.45,8.9,2.3,-0.2,4.8,SONNBLICK,2003,5
2003-05-27,1243,6,0.98,2.19,0.36,3.1,1.5,-0.3,3.2,SONNBLICK,2003,5
2003-05-28,1244,5,0.88,2.19,0.13,6.4,2.9,0.1,5.7,SONNBLICK,2003,5
2003-05-29,1245,5,0.82,3.21,0.0,11.6,3.0,0.1,5.8,SONNBLICK,2003,5
2003-05-30,1246,6,0.87,3.51,0.3,11.7,4.1,0.6,7.6,SONNBLICK,2003,5
2003-05-31,1247,6,0.91,2.35,1.01,5.7,2.6,0.2,5.0,SONNBLICK,2003,5
2003-06-01,1248,6,0.91,2.7,0.18,6.1,2.1,-0.1,4.3,SONNBLICK,2003,6
2003-06-02,1249,6,0.83,2.22,0.22,9.7,1.7,-0.2,3.5,SONNBLICK,2003,6
2003-06-03,1250,6,0.84,3.63,0.0,12.1,4.1,0.4,7.7,SONNBLICK,2003,6
2003-06-04,1251,4,0.76,3.1,0.09,11.7,5.1,2.6,7.5,SONNBLICK,2003,6
2003-06-05,1252,5,0.8,2.36,0.0,6.7,6.6,4.2,8.9,SONNBLICK,2003,6
2003-06-06,1253,7,0.96,2.0,1.37,5.3,6.1,3.2,9.0,SONNBLICK,2003,6
2003-06-07,1254,7,0.93,2.01,0.18,2.4,5.9,2.9,8.8,SONNBLICK,2003,6
2003-06-08,1255,7,0.87,2.91,0.07,8.6,5.4,2.5,8.2,SONNBLICK,2003,6
2003-06-09,1256,5,0.94,2.35,0.18,5.3,5.8,2.3,9.3,SONNBLICK,2003,6
2003-06-10,1257,5,0.72,2.97,0.0,10.4,7.1,4.0,10.2,SONNBLICK,2003,6
2003-06-11,1258,5,0.9,2.49,1.3,7.3,8.2,5.2,11.2,SONNBLICK,2003,6
2003-06-12,1259,5,0.7,2.57,0.22,9.3,9.0,5.7,12.2,SONNBLICK,2003,6
2003-06-13,1260,4,0.9,3.02,1.75,8.5,6.4,4.7,8.0,SONNBLICK,2003,6
2003-06-14,1261,5,0.76,3.61,1.85,12.4,8.7,3.9,13.4,SONNBLICK,2003,6
2003-06-15,1262,6,0.93,2.46,0.81,7.4,4.8,2.0,7.5,SONNBLICK,2003,6
2003-06-16,1263,7,0.92,2.22,0.34,8.5,4.0,2.0,6.0,SONNBLICK,2003,6
2003-06-17,1264,5,0.79,3.24,1.01,10.8,6.0,2.4,9.5,SONNBLICK,2003,6
2003-06-18,1265,8,1.0,1.47,1.14,0.0,2.6,1.0,4.1,SONNBLICK,2003,6
2003-06-19,1266,8,0.99,1.62,0.16,0.0,0.2,-1.2,1.5,SONNBLICK,2003,6
2003-06-20,1267,6,0.88,2.26,0.5,7.0,3.3,1.0,5.5,SONNBLICK,2003,6
2003-06-21,1268,5,0.86,3.95,0.0,12.9,2.2,-0.8,5.2,SONNBLICK,2003,6
2003-06-22,1269,2,0.66,4.03,0.0,15.5,5.1,1.4,8.8,SONNBLICK,2003,6
2003-06-23,1270,5,0.59,2.81,1.27,9.6,8.2,3.7,12.7,SONNBLICK,2003,6
2003-06-24,1271,4,0.81,2.62,0.94,10.9,6.4,2.5,10.2,SONNBLICK,2003,6
2003-06-25,1272,5,0.91,1.32,1.05,5.7,5.5,4.0,6.9,SONNBLICK,2003,6
2003-06-26,1273,6,0.9,2.36,0.48,6.0,4.8,0.9,8.6,SONNBLICK,2003,6
2003-06-27,1274,6,0.94,1.91,0.05,6.3,3.6,1.8,5.3,SONNBLICK,2003,6
2003-06-28,1275,6,0.91,2.45,0.69,8.0,5.1,1.0,9.1,SONNBLICK,2003,6
2003-06-29,1276,6,0.87,2.64,0.61,9.1,4.7,1.8,7.5,SONNBLICK,2003,6
2003-06-30,1277,3,0.69,3.18,0.1,11.8,7.1,3.7,10.4,SONNBLICK,2003,6
2003-07-01,1278,6,0.93,1.13,1.6,3.4,6.9,4.6,9.2,SONNBLICK,2003,7
2003-07-02,1279,6,1.0,2.94,0.93,7.2,1.6,-1.6,4.7,SONNBLICK,2003,7
2003-07-03,1280,7,1.0,1.48,1.31,0.0,0.8,-1.0,2.5,SONNBLICK,2003,7
2003-07-04,1281,8,1.0,1.81,1.28,0.0,-1.7,-2.6,-0.8,SONNBLICK,2003,7
2003-07-05,1282,7,1.0,2.53,0.18,3.4,-1.3,-3.2,0.7,SONNBLICK,2003,7
2003-07-06,1283,6,0.99,2.86,0.0,8.7,-0.4,-2.4,1.6,SONNBLICK,2003,7
2003-07-07,1284,5,0.92,2.32,0.0,8.9,1.1,-1.0,3.2,SONNBLICK,2003,7
2003-07-08,1285,6,0.98,1.77,0.02,3.8,1.6,-0.2,3.4,SONNBLICK,2003,7
2003-07-09,1286,6,0.98,1.98,0.5,2.5,2.1,0.0,4.2,SONNBLICK,2003,7
2003-07-10,1287,7,0.98,1.56,0.6,3.8,2.4,0.1,4.7,SONNBLICK,2003,7
2003-07-11,1288,6,0.99,1.6,0.33,4.5,2.2,0.5,3.8,SONNBLICK,2003,7
2003-07-12,1289,5,0.92,2.03,0.07,4.0,4.0,1.2,6.8,SONNBLICK,2003,7
2003-07-13,1290,5,0.99,1.75,0.15,6.7,4.3,2.5,6.0,SONNBLICK,2003,7
2003-07-14,1291,2,0.68,3.9,0.0,15.6,4.8,2.0,7.6,SONNBLICK,2003,7
2003-07-15,1292,2,0.8,3.79,0.0,0.0,6.6,3.5,9.6,SONNBLICK,2003,7
2003-07-16,1293,4,0.79,2.72,1.46,10.5,8.5,4.5,12.4,SONNBLICK,2003,7
2003-07-17,1294,7,0.97,2.02,3.05,5.7,6.1,3.2,9.0,SONNBLICK,2003,7
2003-07-18,1295,6,0.93,3.17,0.64,9.7,2.1,-0.5,4.6,SONNBLICK,2003,7
2003-07-19,1296,1,0.65,3.87,0.0,15.5,4.9,2.8,7.0,SONNBLICK,2003,7
2003-07-20,1297,2,0.76,3.92,0.0,15.1,6.4,3.0,9.8,SONNBLICK,2003,7
2003-07-21,1298,4,0.84,2.42,0.97,8.6,8.3,4.8,11.7,SONNBLICK,2003,7
2003-07-22,1299,6,0.88,2.25,1.26,7.9,8.1,4.5,11.6,SONNBLICK,2003,7
2003-07-23,1300,5,0.85,2.19,0.91,8.1,4.6,2.4,6.7,SONNBLICK,2003,7
2003-07-24,1301,6,0.93,1.4,1.3,3.6,5.6,3.2,7.9,SONNBLICK,2003,7
2003-07-25,1302,6,0.95,2.71,0.0,8.0,3.1,-0.5,6.6,SONNBLICK,2003,7
2003-07-26,1303,5,0.92,2.05,0.03,6.3,6.3,3.1,9.5,SONNBLICK,2003,7
2003-07-27,1304,4,0.85,2.21,0.6,8.5,8.4,5.7,11.1,SONNBLICK,2003,7
2003-07-28,1305,6,0.96,1.15,4.12,3.4,4.9,2.2,7.6,SONNBLICK,2003,7
2003-07-29,1306,8,1.0,1.55,0.0,0.8,0.6,-1.0,2.2,SONNBLICK,2003,7
2003-07-30,1307,8,1.0,2.23,0.0,2.4,-0.5,-2.7,1.8,SONNBLICK,2003,7
2003-07-31,1308,7,1.0,1.47,0.65,3.6,0.9,-0.3,2.0,SONNBLICK,2003,7
2003-08-01,1309,8,1.0,1.24,0.41,0.0,2.3,1.0,3.5,SONNBLICK,2003,8
2003-08-02,1310,3,0.98,3.41,0.0,12.5,5.0,2.5,7.5,SONNBLICK,2003,8
2003-08-03,1311,2,0.81,3.55,0.0,14.6,7.3,5.0,9.5,SONNBLICK,2003,8
2003-08-04,1312,2,0.75,3.54,0.0,14.7,7.8,5.4,10.2,SONNBLICK,2003,8
2003-08-05,1313,2,0.71,3.41,0.0,14.1,8.4,6.0,10.7,SONNBLICK,2003,8
2003-08-06,1314,5,0.95,1.69,0.16,7.4,8.1,5.8,10.4,SONNBLICK,2003,8
2003-08-07,1315,5,0.92,1.78,0.0,11.2,7.0,5.3,8.7,SONNBLICK,2003,8
2003-08-08,1316,3,0.77,2.42,0.1,10.8,6.3,3.8,8.8,SONNBLICK,2003,8
2003-08-09,1317,3,0.79,1.94,0.07,8.9,6.3,4.6,8.0,SONNBLICK,2003,8
2003-08-10,1318,3,0.9,2.08,0.44,10.7,7.1,4.4,9.8,SONNBLICK,2003,8
2003-08-11,1319,1,0.75,3.22,0.0,12.7,7.8,5.9,9.6,SONNBLICK,2003,8
2003-08-12,1320,2,0.82,2.24,0.0,11.7,6.9,4.0,9.8,SONNBLICK,2003,8
2003-08-13,1321,2,0.58,3.34,0.0,13.7,8.8,6.1,11.5,SONNBLICK,2003,8
2003-08-14,1322,6,0.88,1.49,0.61,0.0,7.7,4.4,11.0,SONNBLICK,2003,8
2003-08-15,1323,7,0.95,1.32,0.2,1.5,4.8,3.8,5.7,SONNBLICK,2003,8
2003-08-16,1324,3,0.82,2.19,0.08,10.0,5.9,2.5,9.3,SONNBLICK,2003,8
2003-08-17,1325,4,0.88,1.69,0.0,7.9,7.5,5.1,9.8,SONNBLICK,2003,8
2003-08-18,1326,6,0.91,1.66,0.58,7.0,7.4,5.4,9.3,SONNBLICK,2003,8
2003-08-19,1327,6,0.91,2.29,0.22,7.1,5.8,1.9,9.6,SONNBLICK,2003,8
2003-08-20,1328,4,0.91,1.49,0.36,6.1,4.6,2.4,6.8,SONNBLICK,2003,8
2003-08-21,1329,7,0.93,1.47,0.81,3.3,5.7,2.9,8.5,SONNBLICK,2003,8
2003-08-22,1330,5,0.96,1.4,0.0,3.9,6.4,3.7,9.0,SONNBLICK,2003,8
2003-08-23,1331,7,1.0,1.39,0.0,5.0,7.2,4.8,9.6,SONNBLICK,2003,8
2003-08-24,1332,2,0.75,2.89,0.0,13.7,5.9,3.9,7.9,SONNBLICK,2003,8
2003-08-25,1333,8,0.99,1.23,0.0,0.0,4.9,3.3,6.4,SONNBLICK,2003,8
2003-08-26,1334,6,0.97,2.32,0.0,10.2,3.4,1.3,5.4,SONNBLICK,2003,8
2003-08-27,1335,4,0.85,3.03,0.0,11.9,4.7,1.8,7.6,SONNBLICK,2003,8
