date,days,wind_speed,humidity,pressure,global_radiation,precipitation,temp_mean,temp_min,temp_max,city,year,month
2002-06-28,910,6.1,0.6,1.0167,2.74,0.0,21.0,18.3,23.8,MONTELIMAR,2002,6
2002-06-29,911,7.1,0.45,1.018,3.32,0.0,19.4,14.1,24.6,MONTELIMAR,2002,6
2002-06-30,912,4.6,0.48,1.0168,3.31,0.0,21.2,15.6,26.7,MONTELIMAR,2002,6
2002-07-01,913,3.0,0.53,1.0132,3.29,0.0,21.5,13.3,29.7,MONTELIMAR,2002,7
2002-07-02,914,1.9,0.58,1.0111,2.65,0.0,23.2,17.0,29.3,MONTELIMAR,2002,7
2002-07-03,915,2.0,0.55,1.0122,2.06,0.0,19.6,11.7,27.4,MONTELIMAR,2002,7
2002-07-04,916,6.6,0.52,1.0183,3.4,0.0,19.9,16.3,23.5,MONTELIMAR,2002,7
2002-07-05,917,4.0,0.49,1.015,3.34,0.24,22.2,14.9,29.4,MONTELIMAR,2002,7
2002-07-06,918,3.1,0.67,1.0167,2.27,0.0,21.2,17.5,24.8,MONTELIMAR,2002,7
2002-07-07,919,4.8,0.63,1.0175,3.34,0.0,21.9,16.3,27.5,MONTELIMAR,2002,7
2002-07-08,920,2.9,0.56,1.0148,3.16,0.02,23.1,13.2,32.9,MONTELIMAR,2002,7
2002-07-09,921,2.5,0.52,1.0117,3.02,1.56,24.2,17.6,30.8,MONTELIMAR,2002,7
2002-07-10,922,3.6,0.68,1.014,2.81,0.1,21.6,17.1,26.0,MONTELIMAR,2002,7
2002-07-11,923,4.4,0.58,1.0185,3.26,0.0,21.8,15.8,27.9,MONTELIMAR,2002,7
2002-07-12,924,4.8,0.63,1.0172,3.06,1.42,23.8,17.9,29.7,MONTELIMAR,2002,7
2002-07-13,925,5.4,0.67,1.0157,2.84,0.0,20.2,17.3,23.2,MONTELIMAR,2002,7
2002-07-14,926,7.2,0.65,1.0151,0.87,0.0,19.5,17.4,21.6,MONTELIMAR,2002,7
2002-07-15,927,5.2,0.75,1.0114,0.74,4.58,20.2,18.0,22.3,MONTELIMAR,2002,7
2002-07-16,928,2.5,0.9,1.0128,0.97,0.32,18.4,16.4,20.5,MONTELIMAR,2002,7
2002-07-17,929,4.8,0.8,1.0148,1.29,0.0,19.8,18.0,21.6,MONTELIMAR,2002,7
2002-07-18,930,6.0,0.6,1.013,3.22,0.0,21.9,17.0,26.8,MONTELIMAR,2002,7
2002-07-19,931,4.5,0.57,1.0143,3.29,0.0,22.8,18.0,27.7,MONTELIMAR,2002,7
2002-07-20,932,2.2,0.63,1.0165,3.03,0.0,23.5,15.7,31.3,MONTELIMAR,2002,7
2002-07-21,933,2.9,0.66,1.0155,2.86,0.0,26.0,19.9,32.1,MONTELIMAR,2002,7
2002-07-22,934,5.5,0.55,1.0161,3.22,0.0,23.2,18.9,27.4,MONTELIMAR,2002,7
2002-07-23,935,5.1,0.5,1.0148,3.09,0.0,22.8,17.2,28.3,MONTELIMAR,2002,7
2002-07-24,936,5.4,0.57,1.0166,2.74,0.0,22.0,18.3,25.8,MONTELIMAR,2002,7
2002-07-25,937,6.1,0.56,1.0165,2.93,0.0,21.6,17.2,25.9,MONTELIMAR,2002,7
2002-07-26,938,6.2,0.54,1.0162,3.18,0.0,22.8,18.1,27.5,MONTELIMAR,2002,7
2002-07-27,939,2.0,0.56,1.016,3.07,0.0,25.2,18.9,31.5,MONTELIMAR,2002,7
2002-07-28,940,1.2,0.62,1.0168,2.87,0.0,25.4,18.3,32.6,MONTELIMAR,2002,7
2002-07-29,941,1.5,0.66,1.015,2.9,0.0,26.0,18.5,33.4,MONTELIMAR,2002,7
2002-07-30,942,2.5,0.73,1.0111,2.05,0.88,25.0,18.9,31.1,MONTELIMAR,2002,7
2002-07-31,943,3.6,0.7,1.0101,2.47,0.84,23.6,18.9,28.3,MONTELIMAR,2002,7
2002-08-01,944,2.2,0.73,1.0134,2.55,0.02,20.8,16.1,25.4,MONTELIMAR,2002,8
2002-08-02,945,2.4,0.57,1.0139,3.04,0.0,21.2,13.6,28.8,MONTELIMAR,2002,8
2002-08-03,946,2.4,0.64,1.0132,2.35,0.02,22.4,15.3,29.6,MONTELIMAR,2002,8
2002-08-04,947,4.1,0.71,1.0132,2.52,0.0,22.3,17.9,26.8,MONTELIMAR,2002,8
2002-08-05,948,3.1,0.68,1.0132,2.86,1.36,23.0,17.2,28.7,MONTELIMAR,2002,8
2002-08-06,949,3.1,0.8,1.0152,1.58,0.0,19.7,17.7,21.7,MONTELIMAR,2002,8
2002-08-07,950,4.9,0.66,1.0158,2.5,0.02,20.4,16.2,24.5,MONTELIMAR,2002,8
2002-08-08,951,5.1,0.62,1.0114,2.09,0.0,21.6,18.0,25.2,MONTELIMAR,2002,8
2002-08-09,952,2.0,0.71,1.0084,2.01,0.04,20.0,15.7,24.4,MONTELIMAR,2002,8
2002-08-10,953,3.9,0.66,1.0055,3.0,0.0,17.8,13.3,22.2,MONTELIMAR,2002,8
2002-08-11,954,4.4,0.74,1.0091,1.92,0.0,16.5,12.8,20.2,MONTELIMAR,2002,8
2002-08-12,955,5.6,0.62,1.0143,2.57,0.0,19.5,14.6,24.4,MONTELIMAR,2002,8
2002-08-13,956,7.4,0.59,1.0167,2.91,0.0,21.3,16.4,26.2,MONTELIMAR,2002,8
2002-08-14,957,3.5,0.6,1.0158,2.9,0.0,23.0,17.1,28.8,MONTELIMAR,2002,8
2002-08-15,958,3.1,0.59,1.0146,2.79,0.0,23.4,15.1,31.6,MONTELIMAR,2002,8
2002-08-16,959,3.8,0.56,1.0147,2.81,0.0,25.0,18.8,31.2,MONTELIMAR,2002,8
2002-08-17,960,3.0,0.56,1.013,2.81,0.0,24.9,17.9,31.9,MONTELIMAR,2002,8
2002-08-18,961,1.9,0.6,1.0132,2.62,0.0,24.4,15.0,33.7,MONTELIMAR,2002,8
2002-08-19,962,1.9,0.62,1.0156,2.47,0.0,24.2,15.1,33.4,MONTELIMAR,2002,8
2002-08-20,963,2.2,0.7,1.0168,1.8,0.04,21.8,14.7,28.9,MONTELIMAR,2002,8
2002-08-21,964,5.0,0.58,1.0151,2.73,0.0,22.9,17.9,27.9,MONTELIMAR,2002,8
2002-08-22,965,3.9,0.54,1.0142,2.64,0.0,21.4,15.6,27.3,MONTELIMAR,2002,8
2002-08-23,966,3.2,0.55,1.0152,2.48,0.0,24.3,17.3,31.3,MONTELIMAR,2002,8
2002-08-24,967,2.9,0.7,1.018,1.76,0.0,23.4,18.5,28.3,MONTELIMAR,2002,8
2002-08-25,968,3.6,0.81,1.0163,1.79,2.44,23.2,18.4,27.9,MONTELIMAR,2002,8
2002-08-26,969,1.9,0.91,1.0166,0.62,1.38,20.0,18.2,21.9,MONTELIMAR,2002,8
2002-08-27,970,1.9,0.78,1.0153,2.16,0.12,20.8,15.5,26.0,MONTELIMAR,2002,8
2002-08-28,971,5.6,0.69,1.0134,2.14,0.0,21.3,17.7,24.9,MONTELIMAR,2002,8
2002-08-29,972,5.8,0.66,1.0147,2.46,0.0,23.5,19.7,27.3,MONTELIMAR,2002,8
2002-08-30,973,4.0,0.7,1.0173,2.4,0.0,24.5,21.0,28.0,MONTELIMAR,2002,8
2002-08-31,974,4.5,0.71,1.0178,1.88,0.0,22.6,18.4,26.9,MONTELIMAR,2002,8
2002-09-01,975,7.6,0.72,1.0193,2.19,0.0,20.2,18.8,21.6,MONTELIMAR,2002,9
2002-09-02,976,3.2,0.84,1.0203,1.51,2.28,19.6,16.3,22.8,MONTELIMAR,2002,9
2002-09-03,977,1.4,0.85,1.0167,1.69,0.8,21.2,15.6,26.7,MONTELIMAR,2002,9
2002-09-04,978,1.5,0.81,1.0151,2.14,2.18,19.8,13.8,25.7,MONTELIMAR,2002,9
2002-09-05,979,1.9,0.91,1.0161,0.63,0.82,18.0,16.2,19.8,MONTELIMAR,2002,9
2002-09-06,980,4.1,0.74,1.0172,1.81,0.0,18.8,15.3,22.3,MONTELIMAR,2002,9
2002-09-07,981,2.4,0.69,1.0142,1.99,0.0,21.1,16.5,25.7,MONTELIMAR,2002,9
2002-09-08,982,1.6,0.89,1.0124,0.86,9.3,19.2,15.2,23.1,MONTELIMAR,2002,9
2002-09-09,983,2.1,0.92,1.0145,0.5,2.04,17.7,15.7,19.7,MONTELIMAR,2002,9
2002-09-10,984,4.2,0.71,1.02,2.21,0.0,17.8,12.8,22.8,MONTELIMAR,2002,9
2002-09-11,985,6.9,0.68,1.0182,1.55,0.0,17.8,14.1,21.4,MONTELIMAR,2002,9
2002-09-12,986,4.8,0.82,1.0167,1.2,0.72,16.6,14.8,18.3,MONTELIMAR,2002,9
2002-09-13,987,1.4,0.91,1.0173,0.58,0.56,16.7,14.2,19.2,MONTELIMAR,2002,9
2002-09-14,988,4.4,0.72,1.0167,2.16,0.0,17.4,12.3,22.4,MONTELIMAR,2002,9
2002-09-15,989,6.0,0.66,1.0143,2.27,0.0,18.4,14.6,22.3,MONTELIMAR,2002,9
2002-09-16,990,2.6,0.75,1.0144,2.11,0.02,18.8,13.0,24.6,MONTELIMAR,2002,9
2002-09-17,991,1.4,0.85,1.0146,1.18,0.0,18.6,12.9,24.3,MONTELIMAR,2002,9
2002-09-18,992,2.2,0.77,1.0148,1.46,0.0,19.8,14.8,24.8,MONTELIMAR,2002,9
2002-09-19,993,1.1,0.85,1.0163,1.18,0.02,20.6,16.7,24.5,MONTELIMAR,2002,9
2002-09-20,994,1.9,0.86,1.0164,1.55,0.02,20.8,15.2,26.5,MONTELIMAR,2002,9
2002-09-21,995,3.0,0.87,1.0118,0.83,0.0,19.4,17.1,21.7,MONTELIMAR,2002,9
2002-09-22,996,6.4,0.61,1.008,2.02,0.0,17.8,15.4,20.2,MONTELIMAR,2002,9
2002-09-23,997,7.2,0.59,1.0082,1.53,0.0,14.8,13.1,16.6,MONTELIMAR,2002,9
2002-09-24,998,7.9,0.62,1.0096,0.91,0.0,13.2,11.8,14.5,MONTELIMAR,2002,9
2002-09-25,999,7.1,0.58,1.0152,1.48,0.0,12.0,8.3,15.6,MONTELIMAR,2002,9
2002-09-26,1000,6.4,0.68,1.0183,1.82,0.0,13.7,8.5,18.9,MONTELIMAR,2002,9
2002-09-27,1001,6.6,0.66,1.0203,1.88,0.0,15.2,11.9,18.5,MONTELIMAR,2002,9
2002-09-28,1002,6.4,0.69,1.0225,1.97,0.0,14.7,11.1,18.3,MONTELIMAR,2002,9
2002-09-29,1003,2.1,0.74,1.0252,1.86,0.0,15.4,9.1,21.7,MONTELIMAR,2002,9
2002-09-30,1004,1.0,0.8,1.0258,1.61,0.0,14.6,7.5,21.8,MONTELIMAR,2002,9
2002-10-01,1005,1.4,0.8,1.0239,1.63,0.0,14.2,6.3,22.2,MONTELIMAR,2002,10
2002-10-02,1006,0.8,0.83,1.0243,1.27,0.0,13.8,6.1,21.5,MONTELIMAR,2002,10
2002-10-03,1007,2.6,0.66,1.0238,1.73,0.0,17.4,11.8,23.0,MONTELIMAR,2002,10
2002-10-04,1008,6.4,0.74,1.0226,1.18,0.0,17.3,12.4,22.2,MONTELIMAR,2002,10
2002-10-05,1009,6.9,0.61,1.0215,1.78,0.0,16.1,13.1,19.1,MONTELIMAR,2002,10
2002-10-06,1010,6.0,0.7,1.0148,1.59,0.0,14.8,10.6,19.1,MONTELIMAR,2002,10
2002-10-07,1011,6.0,0.69,1.014,1.77,0.0,14.6,12.4,16.7,MONTELIMAR,2002,10
2002-10-08,1012,2.2,0.75,1.0103,1.61,0.0,14.6,9.1,20.0,MONTELIMAR,2002,10
2002-10-09,1013,2.0,0.9,1.0031,0.42,1.9,12.4,7.1,17.6,MONTELIMAR,2002,10
2002-10-10,1014,3.1,0.92,1.0033,0.27,1.44,14.4,13.5,15.2,MONTELIMAR,2002,10
2002-10-11,1015,6.0,0.79,1.0071,1.0,0.0,16.0,13.5,18.4,MONTELIMAR,2002,10
2002-10-12,1016,5.2,0.73,1.0117,1.38,0.0,14.7,11.7,17.7,MONTELIMAR,2002,10
2002-10-13,1017,3.6,0.65,1.0129,1.52,0.0,14.4,10.7,18.0,MONTELIMAR,2002,10
2002-10-14,1018,2.0,0.73,1.0141,1.4,0.0,16.5,10.0,23.0,MONTELIMAR,2002,10
2002-10-15,1019,1.9,0.82,1.0136,0.68,0.0,18.8,15.6,22.1,MONTELIMAR,2002,10
2002-10-16,1020,2.5,0.74,1.0086,0.16,4.0,19.3,18.3,20.4,MONTELIMAR,2002,10
2002-10-17,1021,1.8,0.85,1.0086,0.51,0.4,15.4,13.7,17.1,MONTELIMAR,2002,10
2002-10-18,1022,2.0,0.75,1.018,1.13,0.0,11.7,5.7,17.7,MONTELIMAR,2002,10
2002-10-19,1023,2.9,0.72,1.0205,1.49,0.0,9.9,3.5,16.3,MONTELIMAR,2002,10
2002-10-20,1024,2.4,0.77,1.0181,1.07,0.0,10.3,2.8,17.8,MONTELIMAR,2002,10
2002-10-21,1025,2.4,0.86,1.0086,0.2,4.92,15.6,13.7,17.4,MONTELIMAR,2002,10
2002-10-22,1026,1.4,0.86,1.0049,1.18,1.48,16.0,9.7,22.4,MONTELIMAR,2002,10
2002-10-23,1027,1.2,0.85,1.0125,0.79,0.1,13.8,9.4,18.3,MONTELIMAR,2002,10
2002-10-24,1028,1.4,0.79,1.0171,1.12,0.18,10.0,4.2,15.8,MONTELIMAR,2002,10
2002-10-25,1029,1.5,0.93,1.0174,0.24,0.12,12.5,10.4,14.7,MONTELIMAR,2002,10
2002-10-26,1030,1.0,0.81,1.0238,1.2,0.0,16.6,10.3,22.8,MONTELIMAR,2002,10
2002-10-27,1031,2.2,0.74,1.0258,1.08,0.0,12.6,4.7,20.5,MONTELIMAR,2002,10
2002-10-28,1032,6.4,0.58,1.0289,1.33,0.0,13.1,10.4,15.8,MONTELIMAR,2002,10
2002-10-29,1033,2.6,0.74,1.0236,1.25,0.0,12.8,5.7,19.8,MONTELIMAR,2002,10
2002-10-30,1034,1.4,0.86,1.0176,0.39,0.0,15.4,13.2,17.6,MONTELIMAR,2002,10
2002-10-31,1035,3.4,0.8,1.0181,1.14,0.0,15.2,10.6,19.7,MONTELIMAR,2002,10
2002-11-01,1036,2.9,0.79,1.022,1.14,0.0,16.0,12.4,19.7,MONTELIMAR,2002,11
2002-11-02,1037,0.9,0.86,1.0193,0.8,0.2,13.2,7.4,19.0,MONTELIMAR,2002,11
2002-11-03,1038,1.4,0.82,1.0158,0.62,0.04,14.6,10.8,18.3,MONTELIMAR,2002,11
2002-11-04,1039,4.0,0.73,1.0198,1.1,0.0,10.8,5.9,15.7,MONTELIMAR,2002,11
2002-11-05,1040,6.0,0.71,1.0224,0.96,0.0,11.7,9.5,13.9,MONTELIMAR,2002,11
2002-11-06,1041,4.1,0.77,1.0199,1.1,1.34,10.1,7.5,12.7,MONTELIMAR,2002,11
2002-11-07,1042,4.5,0.78,1.0166,0.73,0.06,9.8,6.5,13.1,MONTELIMAR,2002,11
2002-11-08,1043,4.6,0.68,1.0201,1.04,0.38,8.3,5.2,11.4,MONTELIMAR,2002,11
2002-11-09,1044,2.2,0.88,1.0112,0.71,0.04,8.5,4.7,12.3,MONTELIMAR,2002,11
2002-11-10,1045,3.0,0.84,1.0123,0.69,0.0,13.0,10.1,15.8,MONTELIMAR,2002,11
2002-11-11,1046,1.9,0.85,1.0143,0.46,0.0,12.5,8.2,16.8,MONTELIMAR,2002,11
2002-11-12,1047,1.2,0.8,1.0147,1.03,0.5,9.6,3.0,16.2,MONTELIMAR,2002,11
2002-11-13,1048,3.6,0.82,1.0037,0.74,2.12,12.2,5.9,18.5,MONTELIMAR,2002,11
2002-11-14,1049,5.4,0.91,0.9922,0.25,8.14,12.8,9.9,15.7,MONTELIMAR,2002,11
2002-11-15,1050,3.5,0.85,0.9937,0.26,5.3,13.4,10.0,16.7,MONTELIMAR,2002,11
2002-11-16,1051,1.2,0.94,1.0005,0.2,1.08,11.0,10.2,11.9,MONTELIMAR,2002,11
2002-11-17,1052,2.0,0.94,1.0132,0.32,5.28,11.6,10.0,13.1,MONTELIMAR,2002,11
2002-11-18,1053,4.5,0.82,1.0121,0.89,0.0,10.4,7.7,13.2,MONTELIMAR,2002,11
2002-11-19,1054,1.2,0.82,1.0119,0.92,0.0,10.4,5.6,15.1,MONTELIMAR,2002,11
2002-11-20,1055,2.2,0.83,1.0104,0.42,0.08,9.6,3.4,15.8,MONTELIMAR,2002,11
2002-11-21,1056,4.1,0.83,1.0013,0.07,4.88,12.3,8.9,15.7,MONTELIMAR,2002,11
2002-11-22,1057,0.8,0.92,1.0079,0.61,0.0,9.6,5.5,13.8,MONTELIMAR,2002,11
2002-11-23,1058,3.8,0.88,1.0084,0.1,1.14,9.7,3.1,16.2,MONTELIMAR,2002,11
2002-11-24,1059,3.6,0.92,1.0039,0.09,4.24,12.8,10.6,15.0,MONTELIMAR,2002,11
2002-11-25,1060,4.6,0.82,1.0053,0.24,0.04,12.2,10.1,14.4,MONTELIMAR,2002,11
2002-11-26,1061,7.1,0.76,1.0117,0.43,0.02,10.8,9.4,12.1,MONTELIMAR,2002,11
2002-11-27,1062,2.0,0.82,1.0152,0.77,0.06,12.6,8.3,16.9,MONTELIMAR,2002,11
2002-11-28,1063,2.5,0.92,1.0164,0.31,1.58,10.5,6.6,14.4,MONTELIMAR,2002,11
2002-11-29,1064,0.6,0.96,1.0176,0.3,0.0,7.0,4.1,10.0,MONTELIMAR,2002,11
2002-11-30,1065,5.4,0.73,1.0208,0.55,0.0,8.0,3.9,12.1,MONTELIMAR,2002,11
2002-12-01,1066,2.1,0.81,1.0162,0.43,0.2,7.9,5.4,10.4,MONTELIMAR,2002,12
2002-12-02,1067,2.8,0.83,1.0095,0.72,0.04,7.5,3.7,11.3,MONTELIMAR,2002,12
2002-12-03,1068,5.2,0.7,1.0089,0.48,0.0,8.1,5.7,10.5,MONTELIMAR,2002,12
2002-12-04,1069,6.4,0.69,1.0131,0.37,0.0,8.4,7.3,9.4,MONTELIMAR,2002,12
2002-12-05,1070,7.5,0.66,1.0109,0.5,0.0,7.0,5.2,8.8,MONTELIMAR,2002,12
2002-12-06,1071,7.4,0.76,1.0142,0.22,0.0,8.0,7.4,8.6,MONTELIMAR,2002,12
2002-12-07,1072,7.0,0.78,1.0152,0.73,0.0,6.4,5.3,7.5,MONTELIMAR,2002,12
2002-12-08,1073,5.1,0.73,1.017,0.71,0.0,6.6,5.1,8.0,MONTELIMAR,2002,12
2002-12-09,1074,1.8,0.83,1.0168,0.29,0.08,6.2,4.8,7.5,MONTELIMAR,2002,12
2002-12-10,1075,1.0,0.8,1.0168,0.16,0.58,6.6,4.6,8.5,MONTELIMAR,2002,12
2002-12-11,1076,1.5,0.95,1.0161,0.14,2.2,7.4,5.8,9.0,MONTELIMAR,2002,12
2002-12-12,1077,1.6,0.95,1.0203,0.19,1.0,8.0,7.3,8.6,MONTELIMAR,2002,12
2002-12-13,1078,2.5,0.94,1.0244,0.56,0.0,5.5,3.6,7.4,MONTELIMAR,2002,12
2002-12-14,1079,2.4,0.86,1.0194,0.47,0.94,6.5,1.5,11.5,MONTELIMAR,2002,12
2002-12-15,1080,0.9,0.94,1.0204,0.52,0.0,9.1,5.1,13.1,MONTELIMAR,2002,12
2002-12-16,1081,0.8,0.93,1.0215,0.5,0.02,8.2,4.4,12.0,MONTELIMAR,2002,12
2002-12-17,1082,2.9,0.88,1.0169,0.33,0.04,8.0,5.2,10.9,MONTELIMAR,2002,12
2002-12-18,1083,5.2,0.79,1.0209,0.41,0.0,8.4,7.1,9.6,MONTELIMAR,2002,12
2002-12-19,1084,1.5,0.84,1.0263,0.61,0.0,8.4,4.8,12.0,MONTELIMAR,2002,12
2002-12-20,1085,1.2,0.85,1.0259,0.56,0.0,5.2,-0.4,10.7,MONTELIMAR,2002,12
2002-12-21,1086,2.4,0.82,1.0224,0.67,0.0,8.2,3.4,13.1,MONTELIMAR,2002,12
2002-12-22,1087,1.0,0.92,1.0208,0.19,0.02,7.9,4.9,10.9,MONTELIMAR,2002,12
2002-12-23,1088,1.6,0.97,1.0164,0.16,0.0,6.9,5.1,8.7,MONTELIMAR,2002,12
2002-12-24,1089,1.8,0.96,1.0163,0.35,0.0,7.2,4.6,9.8,MONTELIMAR,2002,12
2002-12-25,1090,1.8,0.92,1.0184,0.51,0.04,8.2,5.8,10.5,MONTELIMAR,2002,12
2002-12-26,1091,1.4,0.92,1.0161,0.38,0.06,8.6,4.8,12.3,MONTELIMAR,2002,12
2002-12-27,1092,5.4,0.76,1.003,0.2,0.52,12.8,9.4,16.2,MONTELIMAR,2002,12
2002-12-28,1093,2.4,0.86,1.0074,0.47,0.08,8.9,5.6,12.2,MONTELIMAR,2002,12
2002-12-29,1094,1.8,0.81,1.0172,0.39,0.0,10.0,7.6,12.5,MONTELIMAR,2002,12
2002-12-30,1095,0.8,0.96,1.0118,0.14,0.06,6.6,4.1,9.0,MONTELIMAR,2002,12
2002-12-31,1096,2.1,0.82,1.0119,0.56,0.0,9.7,6.9,12.5,MONTELIMAR,2002,12
2003-01-01,1097,1.9,0.82,1.0158,0.5,0.04,9.4,5.6,13.1,MONTELIMAR,2003,1
2003-01-02,1098,1.8,0.87,1.0095,0.47,0.0,11.7,8.0,15.4,MONTELIMAR,2003,1
2003-01-03,1099,1.6,0.92,1.0095,0.42,0.0,9.0,4.6,13.5,MONTELIMAR,2003,1
2003-01-04,1100,3.0,0.74,1.0092,0.35,0.0,9.0,4.7,13.4,MONTELIMAR,2003,1
2003-01-05,1101,6.4,0.62,1.0106,0.61,0.0,1.0,-0.1,2.0,MONTELIMAR,2003,1
2003-01-06,1102,6.9,0.68,1.0063,0.22,0.0,0.3,-1.6,2.2,MONTELIMAR,2003,1
2003-01-07,1103,6.9,0.64,1.0095,0.68,0.0,0.0,-1.1,1.1,MONTELIMAR,2003,1
2003-01-08,1104,3.5,0.83,1.0081,0.2,0.26,-1.3,-2.7,0.1,MONTELIMAR,2003,1
2003-01-09,1105,6.9,0.78,1.0087,0.37,0.0,0.5,-1.5,2.4,MONTELIMAR,2003,1
2003-01-10,1106,9.4,0.69,1.0168,0.73,0.0,-3.2,-4.4,-2.0,MONTELIMAR,2003,1
2003-01-11,1107,8.8,0.62,1.0224,0.38,0.0,-2.8,-4.3,-1.2,MONTELIMAR,2003,1
2003-01-12,1108,8.2,0.6,1.0291,0.8,0.0,-1.5,-2.5,-0.5,MONTELIMAR,2003,1
2003-01-13,1109,8.9,0.57,1.0335,0.88,0.0,-0.5,-5.0,4.1,MONTELIMAR,2003,1
2003-01-14,1110,8.4,0.81,1.0347,0.8,0.0,3.5,0.9,6.1,MONTELIMAR,2003,1
2003-01-15,1111,1.6,0.84,1.0331,0.72,0.0,5.7,0.2,11.2,MONTELIMAR,2003,1
2003-01-16,1112,5.4,0.8,1.0295,0.66,0.0,4.0,0.2,7.9,MONTELIMAR,2003,1
2003-01-17,1113,1.6,0.84,1.025,0.44,0.14,4.0,1.1,6.9,MONTELIMAR,2003,1
2003-01-18,1114,1.9,0.89,1.0206,0.71,0.0,5.6,2.3,9.0,MONTELIMAR,2003,1
2003-01-19,1115,1.1,0.96,1.0164,0.13,0.78,1.9,-2.8,6.6,MONTELIMAR,2003,1
2003-01-20,1116,2.9,0.9,1.0113,0.35,1.36,6.8,2.6,10.9,MONTELIMAR,2003,1
2003-01-21,1117,2.1,0.9,0.9995,0.52,1.48,9.3,6.7,11.9,MONTELIMAR,2003,1
2003-01-22,1118,1.5,0.85,1.0073,0.72,0.0,7.2,2.2,12.1,MONTELIMAR,2003,1
2003-01-23,1119,4.0,0.83,1.0215,0.44,0.06,5.6,2.4,8.8,MONTELIMAR,2003,1
2003-01-24,1120,8.1,0.68,1.0296,0.56,0.0,7.0,4.4,9.5,MONTELIMAR,2003,1
2003-01-25,1121,7.2,0.7,1.031,0.86,0.0,4.5,2.5,6.5,MONTELIMAR,2003,1
2003-01-26,1122,7.6,0.74,1.0288,0.32,0.0,5.7,3.1,8.3,MONTELIMAR,2003,1
2003-01-27,1123,7.9,0.79,1.0286,0.32,0.0,9.0,6.2,11.8,MONTELIMAR,2003,1
2003-01-28,1124,5.1,0.63,1.0233,0.77,0.04,11.2,8.4,14.1,MONTELIMAR,2003,1
2003-01-29,1125,1.8,0.8,1.0106,0.58,0.06,4.2,0.0,8.3,MONTELIMAR,2003,1
2003-01-30,1126,3.0,0.72,1.0044,0.71,0.22,4.4,1.8,6.9,MONTELIMAR,2003,1
2003-01-31,1127,10.5,0.62,1.0099,0.84,0.0,1.4,0.3,2.5,MONTELIMAR,2003,1
2003-02-01,1128,6.5,0.59,1.0219,1.01,0.0,-0.7,-2.7,1.4,MONTELIMAR,2003,2
2003-02-02,1129,3.4,0.72,1.0195,0.97,0.02,3.8,-0.7,8.3,MONTELIMAR,2003,2
2003-02-03,1130,1.8,0.84,1.009,0.42,0.14,6.1,1.5,10.7,MONTELIMAR,2003,2
2003-02-04,1131,4.1,0.69,1.0008,0.94,0.04,5.6,2.6,8.7,MONTELIMAR,2003,2
2003-02-05,1132,3.8,0.72,1.0122,0.72,0.0,2.9,0.9,4.9,MONTELIMAR,2003,2
2003-02-06,1133,4.9,0.66,1.0221,0.94,0.0,3.0,0.0,6.1,MONTELIMAR,2003,2
2003-02-07,1134,4.6,0.62,1.0246,1.15,0.0,3.4,-0.3,7.0,MONTELIMAR,2003,2
2003-02-08,1135,5.9,0.65,1.0224,1.19,0.0,5.3,1.4,9.2,MONTELIMAR,2003,2
2003-02-09,1136,3.1,0.76,1.0192,1.22,0.26,7.2,3.9,10.6,MONTELIMAR,2003,2
2003-02-10,1137,3.8,0.78,1.0214,1.24,0.0,6.4,3.0,9.9,MONTELIMAR,2003,2
2003-02-11,1138,5.6,0.6,1.0232,0.94,0.0,6.6,5.4,7.7,MONTELIMAR,2003,2
2003-02-12,1139,4.6,0.66,1.0232,0.94,0.0,5.1,3.2,7.0,MONTELIMAR,2003,2
2003-02-13,1140,2.9,0.69,1.0216,0.94,0.0,3.6,0.6,6.6,MONTELIMAR,2003,2
2003-02-14,1141,3.6,0.7,1.023,0.83,0.0,2.4,-1.2,6.1,MONTELIMAR,2003,2
2003-02-15,1142,6.1,0.6,1.0254,1.26,0.0,2.8,0.4,5.2,MONTELIMAR,2003,2
2003-02-16,1143,7.4,0.57,1.0247,0.92,0.0,1.4,0.1,2.8,MONTELIMAR,2003,2
2003-02-17,1144,5.9,0.58,1.0247,1.09,0.0,2.0,-0.6,4.7,MONTELIMAR,2003,2
2003-02-18,1145,5.6,0.57,1.0215,1.34,0.0,1.8,-1.2,4.9,MONTELIMAR,2003,2
2003-02-19,1146,2.4,0.62,1.0149,0.98,0.0,2.2,-5.5,9.9,MONTELIMAR,2003,2
2003-02-20,1147,2.1,0.6,1.0133,0.7,0.0,6.2,2.0,10.3,MONTELIMAR,2003,2
2003-02-21,1148,2.6,0.65,1.0209,1.29,0.0,5.4,-1.3,12.2,MONTELIMAR,2003,2
2003-02-22,1149,2.1,0.7,1.026,1.37,0.0,4.8,-4.9,14.5,MONTELIMAR,2003,2
2003-02-23,1150,1.8,0.68,1.0309,1.0,0.0,5.8,-1.8,13.5,MONTELIMAR,2003,2
2003-02-24,1151,3.0,0.6,1.027,1.05,0.0,10.0,6.6,13.5,MONTELIMAR,2003,2
2003-02-25,1152,4.4,0.49,1.0217,1.33,0.0,10.2,5.9,14.5,MONTELIMAR,2003,2
2003-02-26,1153,3.8,0.42,1.0163,1.08,0.0,11.6,6.3,16.9,MONTELIMAR,2003,2
2003-02-27,1154,2.8,0.62,1.0187,0.79,0.0,12.2,10.4,14.1,MONTELIMAR,2003,2
2003-02-28,1155,1.9,0.76,1.0266,1.47,0.0,9.6,3.1,16.0,MONTELIMAR,2003,2
