date,days,cloud_cover,wind_speed,wind_gust,humidity,global_radiation,precipitation,sunshine,temp_mean,temp_min,temp_max,city
2003-03-18,1173,5,3.2,8.6,0.78,1.5,0.0,5.9,4.6,-0.5,8.9,DRESDEN
2003-03-19,1174,4,4.5,11.7,0.79,1.86,0.0,9.3,3.8,1.9,6.9,DRESDEN
2003-03-20,1175,8,3.7,9.4,0.83,0.21,0.0,0.0,1.8,1.1,2.7,DRESDEN
2003-03-21,1176,3,4.7,10.7,0.61,1.98,0.0,11.7,-0.4,-3.1,2.9,DRESDEN
2003-03-22,1177,1,4.2,8.9,0.44,2.06,0.0,11.7,1.0,-4.6,7.5,DRESDEN
2003-03-23,1178,0,2.4,6.6,0.37,2.09,0.0,11.9,5.6,-3.0,14.7,DRESDEN
2003-03-24,1179,0,4.2,9.3,0.38,2.13,0.0,11.8,9.0,0.8,16.4,DRESDEN
2003-03-25,1180,3,3.7,9.6,0.57,1.64,0.0,7.6,9.8,4.9,14.9,DRESDEN
2003-03-26,1181,1,2.9,8.7,0.76,1.77,0.0,7.9,8.2,1.5,14.2,DRESDEN
2003-03-27,1182,2,4.0,11.8,0.6,1.79,0.43,9.5,11.8,6.9,18.2,DRESDEN
2003-03-28,1183,2,2.6,6.2,0.93,1.63,0.0,5.4,6.8,2.2,10.3,DRESDEN
2003-03-29,1184,4,1.9,5.2,0.72,2.02,0.0,9.3,8.6,0.8,17.3,DRESDEN
2003-03-30,1185,4,4.0,10.4,0.66,1.58,0.0,6.2,10.7,6.0,16.5,DRESDEN
2003-03-31,1186,4,4.7,11.3,0.65,1.61,0.0,6.7,6.3,2.3,10.4,DRESDEN
2003-04-01,1187,4,5.2,12.2,0.47,2.11,0.23,11.0,8.5,-0.7,15.2,DRESDEN
2003-04-02,1188,7,5.9,17.1,0.72,1.15,0.02,3.2,7.5,4.3,12.9,DRESDEN
2003-04-03,1189,7,5.1,11.0,0.83,0.92,0.07,1.5,4.1,2.9,6.4,DRESDEN
2003-04-04,1190,4,4.2,13.9,0.63,2.33,0.0,11.2,4.7,0.1,8.1,DRESDEN
2003-04-05,1191,7,8.1,20.0,0.67,0.94,0.0,1.3,4.9,-1.2,9.3,DRESDEN
2003-04-06,1192,5,5.9,15.8,0.7,1.57,0.02,5.2,-1.0,-3.9,2.6,DRESDEN
2003-04-07,1193,7,5.7,13.1,0.85,0.82,0.01,0.1,-2.1,-4.1,0.7,DRESDEN
2003-04-08,1194,6,3.7,10.4,0.74,1.33,0.0,3.0,-1.6,-3.9,1.2,DRESDEN
2003-04-09,1195,6,3.2,9.0,0.63,1.53,0.0,4.8,-1.1,-5.2,1.9,DRESDEN
2003-04-10,1196,5,2.2,7.0,0.58,2.23,0.0,9.4,2.3,-4.2,7.9,DRESDEN
2003-04-11,1197,6,3.5,9.7,0.62,1.2,0.0,1.7,3.6,0.2,7.6,DRESDEN
2003-04-12,1198,2,3.9,10.6,0.59,2.45,0.0,12.1,5.8,-1.1,12.0,DRESDEN
2003-04-13,1199,0,3.7,11.0,0.59,2.43,0.0,11.8,7.7,-0.2,14.4,DRESDEN
2003-04-14,1200,0,5.0,13.3,0.52,2.56,0.0,12.6,10.6,2.7,17.1,DRESDEN
2003-04-15,1201,2,4.9,12.8,0.48,2.5,0.0,12.5,13.2,5.8,19.3,DRESDEN
2003-04-16,1202,2,5.1,12.8,0.46,2.56,0.0,13.0,11.9,5.8,17.3,DRESDEN
2003-04-17,1203,1,3.8,11.8,0.45,2.64,0.0,12.9,11.2,4.2,17.3,DRESDEN
2003-04-18,1204,6,3.8,8.1,0.87,0.61,0.53,2.1,4.2,2.9,7.0,DRESDEN
2003-04-19,1205,8,5.9,12.7,0.84,0.86,0.33,0.8,7.6,4.9,10.2,DRESDEN
2003-04-20,1206,1,7.0,15.3,0.5,2.61,0.0,12.6,13.5,6.8,19.0,DRESDEN
2003-04-21,1207,1,5.3,13.1,0.44,2.56,0.0,11.7,14.2,7.6,19.8,DRESDEN
2003-04-22,1208,0,2.8,10.2,0.4,2.63,0.0,12.5,13.8,5.1,20.2,DRESDEN
2003-04-23,1209,3,3.4,9.8,0.53,2.43,0.0,11.0,11.1,4.6,17.0,DRESDEN
2003-04-24,1210,2,2.2,6.6,0.57,2.36,0.0,11.3,12.1,4.1,18.5,DRESDEN
2003-04-25,1211,3,2.7,6.3,0.49,2.57,0.0,10.2,14.6,5.1,21.6,DRESDEN
2003-04-26,1212,6,5.3,11.0,0.46,1.91,0.07,4.3,16.9,11.4,23.3,DRESDEN
2003-04-27,1213,6,7.2,17.3,0.66,1.99,0.04,7.5,13.0,10.3,17.1,DRESDEN
2003-04-28,1214,6,4.8,10.6,0.58,1.83,0.0,4.6,14.7,9.1,19.0,DRESDEN
2003-04-29,1215,6,5.9,14.3,0.58,1.36,0.0,4.4,17.2,11.5,20.7,DRESDEN
2003-04-30,1216,6,4.9,15.5,0.64,1.39,0.0,4.9,17.3,9.5,23.3,DRESDEN
2003-05-01,1217,5,7.1,17.5,0.51,1.51,0.0,5.1,14.3,10.7,18.8,DRESDEN
2003-05-02,1218,5,3.6,12.0,0.46,2.35,0.0,9.2,16.1,8.5,21.5,DRESDEN
2003-05-03,1219,5,6.7,18.5,0.52,1.28,0.0,2.2,13.7,8.5,16.5,DRESDEN
2003-05-04,1220,3,3.6,8.5,0.44,3.04,0.0,14.0,15.1,6.1,22.2,DRESDEN
2003-05-05,1221,1,6.8,13.2,0.37,3.05,0.0,13.3,21.2,13.0,28.2,DRESDEN
2003-05-06,1222,5,5.8,14.9,0.5,2.61,0.0,11.0,20.6,12.3,27.7,DRESDEN
2003-05-07,1223,3,3.1,8.3,0.62,2.78,0.0,10.9,15.1,11.0,19.7,DRESDEN
2003-05-08,1224,2,2.3,14.0,0.64,2.66,2.03,11.1,18.8,8.8,27.3,DRESDEN
2003-05-09,1225,7,2.6,10.7,0.83,1.49,0.55,3.2,15.0,12.1,19.0,DRESDEN
2003-05-10,1226,7,2.2,6.6,0.85,1.53,0.0,0.9,13.5,11.2,16.3,DRESDEN
2003-05-11,1227,7,2.0,5.7,0.79,2.0,0.0,4.3,15.0,9.8,20.2,DRESDEN
2003-05-12,1228,5,3.3,10.1,0.78,1.68,0.3,5.0,15.9,12.6,20.4,DRESDEN
2003-05-13,1229,6,3.6,15.3,0.84,1.08,0.03,1.8,12.6,8.1,17.1,DRESDEN
2003-05-14,1230,5,4.3,11.5,0.68,2.23,0.0,5.5,9.6,6.6,14.8,DRESDEN
2003-05-15,1231,5,2.7,9.6,0.76,1.49,0.26,3.4,8.7,5.0,12.6,DRESDEN
2003-05-16,1232,2,3.2,9.9,0.67,2.86,0.0,12.0,9.9,2.7,15.9,DRESDEN
2003-05-17,1233,6,4.1,10.9,0.65,2.22,0.09,7.3,13.0,6.7,20.3,DRESDEN
2003-05-18,1234,6,4.6,19.9,0.76,2.11,0.49,7.0,14.6,10.5,19.6,DRESDEN
2003-05-19,1235,8,4.3,19.5,0.81,1.34,0.32,1.0,15.2,12.5,18.1,DRESDEN
2003-05-20,1236,6,5.4,15.7,0.71,1.89,0.01,4.7,13.1,9.8,16.6,DRESDEN
2003-05-21,1237,4,3.8,8.8,0.66,2.59,0.0,8.9,12.3,8.2,16.8,DRESDEN
2003-05-22,1238,4,3.3,7.9,0.69,2.5,0.0,8.7,13.3,8.4,18.2,DRESDEN
2003-05-23,1239,6,4.2,11.7,0.7,1.69,0.0,4.3,16.5,10.8,21.7,DRESDEN
2003-05-24,1240,4,5.5,14.6,0.59,3.3,0.0,14.4,20.6,14.5,26.7,DRESDEN
2003-05-25,1241,4,4.7,11.6,0.64,3.13,0.0,13.0,20.5,16.3,24.6,DRESDEN
2003-05-26,1242,7,3.8,8.3,0.72,1.47,0.19,2.6,16.1,14.0,19.2,DRESDEN
2003-05-27,1243,7,3.0,7.2,0.73,1.38,0.0,1.3,14.9,11.5,19.1,DRESDEN
2003-05-28,1244,6,3.6,8.9,0.6,2.4,0.0,5.7,17.5,12.5,22.0,DRESDEN
2003-05-29,1245,1,3.6,10.4,0.5,3.4,0.0,14.8,18.5,10.5,25.0,DRESDEN
2003-05-30,1246,0,2.6,7.4,0.46,3.5,0.0,15.2,19.8,9.3,27.0,DRESDEN
2003-05-31,1247,6,3.1,9.8,0.68,1.83,0.0,5.8,18.4,11.6,26.2,DRESDEN
2003-06-01,1248,3,2.6,7.9,0.61,3.26,0.0,13.4,20.7,13.7,26.8,DRESDEN
2003-06-02,1249,1,3.3,9.2,0.52,3.07,0.0,11.4,21.8,12.5,28.2,DRESDEN
2003-06-03,1250,1,3.3,8.9,0.49,3.22,0.0,14.2,23.8,16.2,29.4,DRESDEN
2003-06-04,1251,1,4.5,12.0,0.48,3.3,0.0,14.5,25.2,18.4,30.7,DRESDEN
2003-06-05,1252,4,3.1,16.2,0.59,2.43,0.04,8.5,24.7,18.0,30.9,DRESDEN
2003-06-06,1253,6,2.7,6.9,0.82,1.35,0.0,3.4,18.8,15.9,22.7,DRESDEN
2003-06-07,1254,2,2.5,6.5,0.58,3.3,0.0,14.9,21.5,13.4,28.0,DRESDEN
2003-06-08,1255,2,4.3,22.3,0.56,3.35,0.14,14.3,23.9,15.4,31.1,DRESDEN
2003-06-09,1256,4,4.7,12.4,0.58,3.16,0.0,11.9,19.5,14.3,23.1,DRESDEN
2003-06-10,1257,6,3.4,7.9,0.51,3.2,0.06,14.0,21.9,11.0,29.0,DRESDEN
2003-06-11,1258,5,3.6,10.5,0.65,1.89,0.0,5.3,21.8,18.0,25.7,DRESDEN
2003-06-12,1259,2,2.9,11.3,0.59,3.32,0.52,14.3,23.1,14.6,30.3,DRESDEN
2003-06-13,1260,5,2.9,9.6,0.7,2.75,0.0,8.7,19.2,14.7,22.8,DRESDEN
2003-06-14,1261,4,2.4,6.7,0.53,3.11,0.0,12.1,19.1,11.7,24.9,DRESDEN
2003-06-15,1262,5,2.7,9.5,0.54,3.29,0.0,11.5,18.4,12.9,23.1,DRESDEN
2003-06-16,1263,4,3.0,9.1,0.55,2.94,0.0,11.8,17.9,12.7,22.4,DRESDEN
2003-06-17,1264,2,3.2,9.8,0.5,3.09,0.02,13.4,19.0,11.0,25.0,DRESDEN
2003-06-18,1265,6,2.9,8.4,0.74,1.12,0.4,1.7,17.6,14.4,21.6,DRESDEN
2003-06-19,1266,5,3.9,11.3,0.83,1.21,0.3,1.2,17.4,14.3,21.1,DRESDEN
2003-06-20,1267,6,7.3,16.9,0.62,2.59,0.07,6.7,17.0,11.8,20.3,DRESDEN
2003-06-21,1268,5,6.3,14.1,0.61,1.99,0.0,4.5,14.3,9.5,19.2,DRESDEN
2003-06-22,1269,6,2.7,9.9,0.59,3.05,0.0,10.1,17.3,11.0,22.3,DRESDEN
2003-06-23,1270,5,4.8,17.5,0.52,2.57,0.07,9.5,23.4,15.8,32.2,DRESDEN
2003-06-24,1271,3,5.2,13.6,0.55,3.04,0.0,12.6,20.0,15.0,24.8,DRESDEN
2003-06-25,1272,5,5.2,12.1,0.61,2.18,0.0,6.2,16.6,12.6,21.6,DRESDEN
2003-06-26,1273,5,2.5,7.6,0.67,1.96,0.0,5.2,16.0,11.1,20.7,DRESDEN
2003-06-27,1274,2,2.9,9.2,0.56,3.19,0.0,13.3,18.5,10.6,24.8,DRESDEN
2003-06-28,1275,3,2.2,7.4,0.44,3.27,0.0,13.8,20.7,12.2,27.0,DRESDEN
2003-06-29,1276,6,3.5,13.1,0.52,2.15,0.02,6.0,21.9,16.7,29.2,DRESDEN
2003-06-30,1277,5,2.7,11.5,0.64,2.74,0.51,9.1,21.4,15.1,28.8,DRESDEN
2003-07-01,1278,8,3.8,13.1,0.91,0.36,1.05,0.1,16.7,14.2,19.9,DRESDEN
2003-07-02,1279,5,6.1,16.1,0.66,2.79,0.59,7.9,17.9,13.9,23.4,DRESDEN
2003-07-03,1280,5,4.8,13.6,0.71,1.67,0.19,5.1,16.5,12.7,21.2,DRESDEN
2003-07-04,1281,6,5.2,14.1,0.74,2.08,0.48,6.1,16.6,13.7,20.8,DRESDEN
2003-07-05,1282,8,5.4,12.0,0.87,0.64,0.1,0.0,14.7,13.8,15.9,DRESDEN
2003-07-06,1283,8,5.0,12.3,0.8,1.16,0.01,0.9,15.2,12.6,18.6,DRESDEN
2003-07-07,1284,6,3.7,10.2,0.65,2.04,0.0,4.3,16.6,13.6,20.0,DRESDEN
2003-07-08,1285,5,3.3,9.5,0.64,2.08,0.0,5.4,17.8,11.0,23.6,DRESDEN
2003-07-09,1286,6,3.0,10.4,0.71,1.74,0.22,4.0,17.3,13.1,21.8,DRESDEN
2003-07-10,1287,5,3.8,9.8,0.67,1.88,0.0,5.0,15.6,12.5,19.3,DRESDEN
2003-07-11,1288,4,2.8,8.4,0.52,3.25,0.0,13.4,19.1,10.8,25.9,DRESDEN
2003-07-12,1289,7,4.5,11.3,0.57,2.46,0.0,6.9,18.5,15.2,22.3,DRESDEN
2003-07-13,1290,5,3.4,8.9,0.58,1.98,0.0,5.1,17.1,12.5,21.0,DRESDEN
2003-07-14,1291,1,2.7,8.2,0.55,3.27,0.0,14.6,19.1,10.0,25.9,DRESDEN
2003-07-15,1292,2,2.6,7.9,0.51,2.72,0.0,11.4,21.7,13.0,27.5,DRESDEN
2003-07-16,1293,2,3.8,10.9,0.45,3.12,0.0,13.6,24.8,16.8,31.0,DRESDEN
2003-07-17,1294,7,3.1,14.7,0.67,1.78,1.04,4.1,21.9,15.9,29.2,DRESDEN
2003-07-18,1295,4,3.2,10.0,0.7,2.13,0.0,5.9,20.2,16.0,25.9,DRESDEN
2003-07-19,1296,2,2.5,5.8,0.56,3.04,0.0,13.6,22.4,14.4,28.7,DRESDEN
2003-07-20,1297,1,3.9,10.4,0.47,3.31,0.0,14.6,24.7,16.5,30.5,DRESDEN
2003-07-21,1298,5,4.1,15.6,0.57,2.59,0.68,8.9,24.9,19.4,33.9,DRESDEN
2003-07-22,1299,5,2.7,7.7,0.7,2.76,0.0,9.9,23.3,18.2,29.3,DRESDEN
2003-07-23,1300,4,2.4,9.8,0.7,2.39,0.05,9.3,21.4,16.7,26.6,DRESDEN
2003-07-24,1301,6,3.5,14.6,0.63,2.16,2.7,7.7,22.3,16.2,28.9,DRESDEN
2003-07-25,1302,6,2.7,7.2,0.81,1.7,0.0,5.5,19.3,16.3,24.1,DRESDEN
2003-07-26,1303,6,2.9,8.0,0.68,1.3,0.0,2.0,21.4,16.6,26.1,DRESDEN
2003-07-27,1304,5,4.5,15.8,0.66,2.18,3.1,8.1,24.4,18.7,33.4,DRESDEN
2003-07-28,1305,6,2.8,9.8,0.82,1.36,0.11,2.3,19.1,16.1,22.2,DRESDEN
2003-07-29,1306,6,2.1,10.4,0.81,1.72,0.55,4.1,18.1,15.0,23.2,DRESDEN
2003-07-30,1307,1,2.3,6.5,0.61,3.09,0.0,14.2,19.9,12.4,25.1,DRESDEN
2003-07-31,1308,6,2.9,7.9,0.73,1.63,0.03,3.5,20.3,16.4,23.6,DRESDEN
2003-08-01,1309,4,1.9,9.2,0.73,2.25,0.0,6.9,23.1,17.2,28.5,DRESDEN
2003-08-02,1310,3,2.3,6.2,0.62,2.7,0.0,10.6,25.0,18.4,31.0,DRESDEN
2003-08-03,1311,3,2.2,6.9,0.58,2.59,0.0,11.0,26.4,18.9,32.6,DRESDEN
2003-08-04,1312,2,2.9,6.6,0.63,2.75,0.0,12.1,25.1,20.0,30.6,DRESDEN
2003-08-05,1313,3,3.2,7.1,0.51,2.78,0.0,13.6,23.5,17.9,28.8,DRESDEN
2003-08-06,1314,1,2.5,6.6,0.53,2.69,0.0,12.8,22.2,14.7,28.3,DRESDEN
2003-08-07,1315,0,2.2,6.1,0.47,2.94,0.0,14.1,22.8,14.3,29.7,DRESDEN
2003-08-08,1316,4,3.1,7.4,0.43,2.76,0.0,13.8,24.0,15.0,31.3,DRESDEN
2003-08-09,1317,4,2.6,6.2,0.42,2.91,0.0,13.2,24.5,14.8,32.2,DRESDEN
2003-08-10,1318,0,3.5,10.2,0.46,2.92,0.0,14.1,23.4,17.2,29.4,DRESDEN
2003-08-11,1319,0,2.9,8.2,0.43,3.0,0.0,14.4,21.2,14.0,27.2,DRESDEN
2003-08-12,1320,4,2.7,6.3,0.35,2.61,0.0,10.8,24.3,13.0,32.5,DRESDEN
2003-08-13,1321,3,5.0,15.9,0.4,2.47,0.0,13.3,28.2,20.8,36.0,DRESDEN
2003-08-14,1322,5,2.5,10.0,0.63,1.55,0.0,4.1,20.9,15.4,25.7,DRESDEN
2003-08-15,1323,3,4.4,14.4,0.51,2.36,0.0,9.9,18.1,12.9,23.5,DRESDEN
2003-08-16,1324,3,3.1,9.9,0.5,2.76,0.0,12.1,18.1,12.1,23.8,DRESDEN
2003-08-17,1325,3,2.7,6.4,0.44,2.75,0.0,13.4,20.7,10.7,29.2,DRESDEN
2003-08-18,1326,6,3.6,15.5,0.54,1.36,0.19,2.7,23.4,18.9,31.5,DRESDEN
2003-08-19,1327,6,4.4,12.0,0.73,1.14,0.22,2.4,19.9,16.8,24.7,DRESDEN
2003-08-20,1328,4,2.3,7.9,0.63,2.05,0.0,6.9,18.9,15.6,22.9,DRESDEN
2003-08-21,1329,6,2.1,6.6,0.55,2.36,0.0,9.7,20.2,13.5,26.0,DRESDEN
2003-08-22,1330,5,4.2,11.8,0.5,2.43,0.0,10.9,21.4,15.5,27.2,DRESDEN
2003-08-23,1331,6,4.4,11.7,0.69,1.17,0.06,2.5,19.9,15.3,25.1,DRESDEN
2003-08-24,1332,5,3.7,9.2,0.68,1.18,0.0,1.3,16.2,12.0,19.5,DRESDEN
2003-08-25,1333,2,2.5,7.4,0.59,2.42,0.0,10.8,18.5,12.3,24.3,DRESDEN
2003-08-26,1334,4,3.5,13.0,0.52,2.51,0.0,12.0,18.8,11.9,25.6,DRESDEN
2003-08-27,1335,6,5.9,14.7,0.6,0.99,0.0,0.4,15.9,11.9,18.4,DRESDEN
2003-08-28,1336,4,2.7,7.0,0.59,1.93,0.05,7.3,16.4,10.0,23.1,DRESDEN
2003-08-29,1337,7,4.6,12.9,0.61,1.53,0.21,4.1,20.5,14.1,27.7,DRESDEN
2003-08-30,1338,6,5.7,12.6,0.76,1.11,0.0,2.0,14.8,12.3,19.8,DRESDEN
2003-08-31,1339,6,4.0,12.3,0.77,1.58,0.26,3.8,13.2,10.0,17.8,DRESDEN
2003-09-01,1340,6,4.8,13.7,0.81,1.49,0.69,5.4,11.8,9.2,16.8,DRESDEN
2003-09-02,1341,5,3.7,9.7,0.78,1.5,0.06,4.4,10.7,6.9,15.4,DRESDEN
2003-09-03,1342,5,2.9,9.4,0.65,1.79,0.01,5.5,11.6,3.8,17.3,DRESDEN
2003-09-04,1343,7,3.4,9.6,0.7,0.95,0.0,0.2,14.7,12.4,17.1,DRESDEN
2003-09-05,1344,5,3.0,7.3,0.62,1.85,0.0,7.3,15.6,10.5,21.0,DRESDEN
2003-09-06,1345,4,4.3,10.6,0.49,2.29,0.0,11.4,17.5,11.4,23.8,DRESDEN
2003-09-07,1346,5,4.0,12.8,0.48,2.09,0.0,10.9,19.1,14.4,25.1,DRESDEN
2003-09-08,1347,6,4.7,10.9,0.51,1.79,0.0,7.7,18.9,14.3,24.0,DRESDEN
2003-09-09,1348,7,2.2,7.4,0.79,1.21,0.76,1.6,15.4,12.6,19.6,DRESDEN
2003-09-10,1349,7,2.7,8.6,0.82,0.87,0.38,2.2,14.2,11.9,17.7,DRESDEN
2003-09-11,1350,7,5.9,17.1,0.84,0.57,0.1,0.7,11.8,10.1,15.2,DRESDEN
2003-09-12,1351,8,3.0,9.7,0.92,1.0,0.13,1.3,12.7,8.7,16.9,DRESDEN
2003-09-13,1352,7,3.7,10.1,0.85,1.16,0.12,3.0,13.8,12.1,16.4,DRESDEN
2003-09-14,1353,4,2.4,5.9,0.82,1.06,0.0,3.4,14.1,10.1,18.7,DRESDEN
2003-09-15,1354,2,2.7,7.8,0.71,2.06,0.0,10.6,14.2,6.3,21.2,DRESDEN
2003-09-16,1355,4,3.4,8.2,0.71,1.26,0.0,10.5,15.5,8.9,21.7,DRESDEN
2003-09-17,1356,2,3.2,11.2,0.68,1.81,0.0,10.3,16.6,10.6,22.3,DRESDEN
2003-09-18,1357,1,3.5,6.8,0.58,1.94,0.0,10.3,19.2,9.7,28.0,DRESDEN
2003-09-19,1358,0,4.2,9.1,0.5,1.98,0.0,8.7,21.0,13.6,28.8,DRESDEN
2003-09-20,1359,3,3.1,6.9,0.52,1.91,0.0,11.0,20.9,12.3,29.7,DRESDEN
2003-09-21,1360,0,4.4,11.7,0.51,1.91,0.0,11.0,21.4,13.9,29.1,DRESDEN
2003-09-22,1361,0,4.2,9.6,0.52,1.82,0.0,10.5,21.2,12.3,29.3,DRESDEN
2003-09-23,1362,5,5.1,20.6,0.7,0.59,0.22,1.3,15.4,9.1,21.9,DRESDEN
2003-09-24,1363,3,2.9,7.1,0.69,1.48,0.0,7.9,10.4,6.1,14.7,DRESDEN
2003-09-25,1364,2,3.2,7.7,0.64,1.82,0.0,10.6,10.8,3.8,17.1,DRESDEN
2003-09-26,1365,3,5.5,10.9,0.49,1.84,0.0,11.3,13.9,7.6,19.8,DRESDEN
2003-09-27,1366,6,3.0,9.6,0.64,1.23,0.0,5.1,13.9,10.0,17.3,DRESDEN
2003-09-28,1367,6,2.6,5.6,0.65,1.21,0.45,6.0,15.4,9.6,20.4,DRESDEN
2003-09-29,1368,7,4.8,11.5,0.78,0.77,0.04,1.2,13.2,9.1,16.0,DRESDEN
2003-09-30,1369,6,3.6,9.8,0.82,0.84,0.0,1.5,9.6,6.5,12.8,DRESDEN
2003-10-01,1370,4,4.9,10.9,0.72,1.41,0.0,8.5,12.1,6.0,16.4,DRESDEN
2003-10-02,1371,6,3.6,9.5,0.83,0.52,0.13,1.2,13.6,9.6,16.5,DRESDEN
2003-10-03,1372,5,3.8,10.1,0.9,0.6,0.36,1.3,12.3,5.2,17.2,DRESDEN
2003-10-04,1373,5,4.1,11.6,0.84,0.56,0.5,2.1,12.3,6.7,14.8,DRESDEN
2003-10-05,1374,7,2.6,7.8,0.92,0.35,0.16,0.0,7.1,5.5,9.6,DRESDEN
2003-10-06,1375,7,7.1,16.2,0.76,0.87,0.06,1.8,8.0,5.9,10.7,DRESDEN
2003-10-07,1376,7,8.0,16.6,0.77,0.52,0.04,1.0,8.3,6.4,10.8,DRESDEN
2003-10-08,1377,8,8.0,18.3,0.86,0.46,0.35,0.1,8.1,5.1,11.3,DRESDEN
2003-10-09,1378,7,7.6,17.2,0.8,0.91,0.05,3.1,9.1,6.7,11.7,DRESDEN
2003-10-10,1379,8,6.8,13.2,0.84,0.28,0.01,0.0,12.3,8.7,13.8,DRESDEN
2003-10-11,1380,5,6.3,15.9,0.68,0.9,0.02,4.4,11.6,9.3,14.7,DRESDEN
2003-10-12,1381,4,3.8,9.4,0.74,1.3,0.0,6.7,8.7,5.0,11.9,DRESDEN
2003-10-13,1382,3,2.5,6.3,0.78,1.33,0.0,7.6,6.5,1.5,11.4,DRESDEN
2003-10-14,1383,5,1.8,4.7,0.81,0.7,0.01,1.8,4.7,-0.8,8.0,DRESDEN
2003-10-15,1384,7,1.7,4.7,0.82,0.65,0.0,0.5,6.4,3.0,9.4,DRESDEN
2003-10-16,1385,6,2.1,7.1,0.83,0.75,0.0,2.0,4.5,0.3,9.1,DRESDEN
2003-10-17,1386,1,3.7,8.9,0.73,1.33,0.0,10.0,3.7,-1.3,9.7,DRESDEN
2003-10-18,1387,0,4.7,10.5,0.65,1.31,0.0,9.8,5.2,0.3,11.2,DRESDEN
2003-10-19,1388,3,3.6,10.5,0.71,1.06,0.0,7.0,4.3,0.1,8.5,DRESDEN
2003-10-20,1389,8,3.1,7.5,0.81,0.34,0.0,0.0,3.6,0.3,6.4,DRESDEN
2003-10-21,1390,8,1.9,5.9,0.97,0.13,0.54,0.0,2.8,2.4,3.2,DRESDEN
2003-10-22,1391,7,2.8,6.7,0.91,0.25,0.03,0.1,2.6,-1.2,4.3,DRESDEN
2003-10-23,1392,3,2.4,9.4,0.87,1.06,0.01,5.7,-0.7,-4.6,3.4,DRESDEN
2003-10-24,1393,5,2.3,5.3,0.83,0.7,0.01,2.0,-1.4,-3.3,2.2,DRESDEN
2003-10-25,1394,7,7.0,15.1,0.69,0.68,0.01,2.9,2.8,-1.5,5.7,DRESDEN
2003-10-26,1395,8,5.8,13.8,0.88,0.18,0.46,0.0,4.3,2.3,5.4,DRESDEN
2003-10-27,1396,5,2.3,6.0,0.88,0.66,0.0,3.3,1.8,-2.2,4.7,DRESDEN
2003-10-28,1397,0,4.2,11.1,0.78,1.05,0.0,9.2,2.4,-3.0,8.9,DRESDEN
2003-10-29,1398,4,9.2,15.8,0.76,0.66,0.65,3.8,2.7,0.9,4.9,DRESDEN
2003-10-30,1399,8,4.1,11.4,0.9,0.39,0.12,0.1,4.1,1.7,7.1,DRESDEN
2003-10-31,1400,6,6.6,15.4,0.73,0.77,0.0,4.6,7.2,3.4,10.2,DRESDEN
2003-11-01,1401,7,5.1,16.7,0.78,0.29,0.0,0.0,9.5,6.9,11.3,DRESDEN
2003-11-02,1402,5,4.6,10.5,0.74,0.61,0.01,3.6,8.6,6.1,11.1,DRESDEN
2003-11-03,1403,6,6.2,12.8,0.73,0.29,0.2,1.7,10.2,7.1,13.3,DRESDEN
2003-11-04,1404,6,5.4,14.1,0.73,0.66,0.0,4.4,9.4,7.6,11.1,DRESDEN
2003-11-05,1405,4,2.9,6.4,0.75,0.9,0.0,8.3,7.3,2.4,12.7,DRESDEN
2003-11-06,1406,2,4.0,8.7,0.86,0.77,0.0,7.2,4.1,2.0,6.5,DRESDEN
2003-11-07,1407,6,4.5,11.8,0.95,0.12,0.0,0.0,4.0,0.9,5.5,DRESDEN
2003-11-08,1408,3,5.7,14.1,0.8,0.79,0.0,7.8,6.2,2.4,11.3,DRESDEN
2003-11-09,1409,2,4.4,9.2,0.81,0.83,0.0,8.5,6.2,1.7,12.5,DRESDEN
2003-11-10,1410,7,5.7,11.5,0.89,0.43,0.0,2.0,2.2,0.1,4.0,DRESDEN
2003-11-11,1411,0,5.0,11.4,0.73,0.81,0.0,8.5,3.9,1.6,8.6,DRESDEN
2003-11-12,1412,0,5.5,13.9,0.66,0.8,0.0,8.3,2.5,-0.1,6.2,DRESDEN
2003-11-13,1413,0,3.7,9.1,0.72,0.73,0.0,7.8,1.1,-1.6,5.5,DRESDEN
2003-11-14,1414,4,4.9,10.7,0.76,0.65,0.01,7.5,2.2,-1.4,6.0,DRESDEN
2003-11-15,1415,6,4.3,9.4,0.84,0.47,0.01,2.2,4.5,2.3,9.0,DRESDEN
2003-11-16,1416,6,6.6,13.9,0.9,0.56,0.86,4.2,3.3,1.5,5.6,DRESDEN
2003-11-17,1417,8,7.5,15.7,0.89,0.16,0.2,0.0,5.4,2.8,7.5,DRESDEN
2003-11-18,1418,8,7.1,15.3,0.83,0.17,0.13,0.0,7.6,5.4,10.7,DRESDEN
2003-11-19,1419,8,8.0,16.6,0.81,0.19,0.0,0.2,11.2,10.4,12.3,DRESDEN
2003-11-20,1420,6,3.3,10.7,0.86,0.2,0.0,1.4,10.4,6.0,12.7,DRESDEN
2003-11-21,1421,2,3.1,7.4,0.87,0.56,0.0,6.4,7.3,4.1,11.7,DRESDEN
2003-11-22,1422,4,5.5,12.4,0.84,0.45,0.0,3.1,7.2,4.3,10.4,DRESDEN
2003-11-23,1423,4,7.5,12.2,0.82,0.55,0.0,4.8,6.5,4.7,10.8,DRESDEN
2003-11-24,1424,4,6.4,10.7,0.83,0.48,0.0,4.4,7.2,5.3,10.3,DRESDEN
