date,days,cloud_cover,wind_speed,humidity,pressure,global_radiation,precipitation,sunshine,temp_mean,temp_min,temp_max,city,year
2003-03-22,1177,0,1.6,0.44,1.0305,2.18,0.0,10.5,2.5,-2.3,7.7,LJUBLJANA,2003
2003-03-23,1178,0,1.3,0.46,1.0325,2.26,0.0,11.0,3.3,-4.4,10.3,LJUBLJANA,2003
2003-03-24,1179,0,0.6,0.41,1.0284,2.25,0.0,11.1,10.5,-3.0,19.8,LJUBLJANA,2003
2003-03-25,1180,1,0.7,0.49,1.0231,2.17,0.0,10.7,11.0,0.3,21.2,LJUBLJANA,2003
2003-03-26,1181,1,0.9,0.5,1.0199,2.06,0.0,10.2,11.7,2.7,20.8,LJUBLJANA,2003
2003-03-27,1182,2,1.8,0.52,1.0209,2.0,0.0,9.8,12.1,2.4,20.8,LJUBLJANA,2003
2003-03-28,1183,2,2.8,0.62,1.0179,2.06,0.0,9.6,11.7,3.5,19.4,LJUBLJANA,2003
2003-03-29,1184,2,2.4,0.69,1.0158,2.06,0.0,9.4,11.4,3.9,17.7,LJUBLJANA,2003
2003-03-30,1185,3,2.4,0.67,1.0156,2.09,0.0,7.9,12.9,9.6,19.1,LJUBLJANA,2003
2003-03-31,1186,6,1.4,0.73,1.0168,1.63,0.15,6.4,11.9,5.4,19.8,LJUBLJANA,2003
2003-04-01,1187,2,1.5,0.47,1.0223,2.5,0.0,11.5,9.3,2.8,15.2,LJUBLJANA,2003
2003-04-02,1188,8,2.3,0.76,1.0062,0.52,2.58,0.6,5.6,1.8,12.3,LJUBLJANA,2003
2003-04-03,1189,8,0.5,0.94,1.0147,0.33,1.22,0.0,3.8,1.1,4.8,LJUBLJANA,2003
2003-04-04,1190,5,2.4,0.59,1.0216,1.6,0.01,4.3,7.2,3.8,10.6,LJUBLJANA,2003
2003-04-05,1191,1,1.2,0.56,1.0131,2.59,0.0,11.8,8.2,-0.6,15.6,LJUBLJANA,2003
2003-04-06,1192,6,2.5,0.55,1.0149,1.85,0.0,5.8,2.8,0.3,9.0,LJUBLJANA,2003
2003-04-07,1193,6,2.0,0.45,1.0161,1.61,0.0,4.3,1.2,-1.7,4.6,LJUBLJANA,2003
2003-04-08,1194,2,1.7,0.4,1.0188,2.44,0.0,8.5,4.2,-2.3,10.6,LJUBLJANA,2003
2003-04-09,1195,4,2.2,0.47,1.0145,2.2,0.0,8.9,5.4,-1.1,10.4,LJUBLJANA,2003
2003-04-10,1196,8,1.7,0.86,1.0075,0.53,1.44,0.0,4.0,2.6,8.6,LJUBLJANA,2003
2003-04-11,1197,6,0.6,0.84,1.0143,0.71,0.1,1.1,6.9,2.6,11.0,LJUBLJANA,2003
2003-04-12,1198,8,0.7,0.92,1.0186,0.21,1.43,0.0,6.0,5.3,7.2,LJUBLJANA,2003
2003-04-13,1199,4,1.3,0.64,1.022,2.26,0.0,7.1,11.8,5.0,17.4,LJUBLJANA,2003
2003-04-14,1200,5,2.7,0.62,1.0242,1.97,0.0,6.9,11.0,2.9,16.8,LJUBLJANA,2003
2003-04-15,1201,8,1.7,0.66,1.0262,0.57,0.0,0.1,11.4,9.7,14.0,LJUBLJANA,2003
2003-04-16,1202,1,1.9,0.53,1.0249,2.61,0.0,12.0,13.5,6.0,20.2,LJUBLJANA,2003
2003-04-17,1203,2,2.5,0.54,1.025,2.27,0.0,10.6,12.3,5.0,18.0,LJUBLJANA,2003
2003-04-18,1204,5,2.0,0.51,1.0178,2.14,0.01,9.5,12.1,4.5,18.7,LJUBLJANA,2003
2003-04-19,1205,7,1.5,0.68,1.0169,1.29,0.0,2.3,11.2,6.8,15.1,LJUBLJANA,2003
2003-04-20,1206,6,0.8,0.7,1.0178,1.9,0.04,5.4,12.3,5.1,18.2,LJUBLJANA,2003
2003-04-21,1207,6,1.3,0.61,1.0156,1.54,0.0,1.5,13.1,9.5,18.3,LJUBLJANA,2003
2003-04-22,1208,3,1.1,0.53,1.0135,2.46,0.0,10.1,13.4,4.3,20.4,LJUBLJANA,2003
2003-04-23,1209,3,1.9,0.55,1.0113,2.46,0.0,10.7,14.0,5.5,21.0,LJUBLJANA,2003
2003-04-24,1210,4,1.1,0.5,1.0164,2.58,0.0,11.1,15.0,8.0,20.8,LJUBLJANA,2003
2003-04-25,1211,2,1.2,0.53,1.0195,2.62,0.0,11.5,15.4,5.8,22.5,LJUBLJANA,2003
2003-04-26,1212,4,2.7,0.52,1.0162,2.54,0.26,10.6,16.2,7.6,22.8,LJUBLJANA,2003
2003-04-27,1213,6,1.3,0.83,1.0157,1.16,0.9,3.4,12.2,10.8,17.1,LJUBLJANA,2003
2003-04-28,1214,6,2.7,0.74,1.0186,2.09,0.0,6.4,13.9,7.2,19.6,LJUBLJANA,2003
2003-04-29,1215,5,3.2,0.64,1.0193,2.55,0.0,7.3,16.3,10.4,20.6,LJUBLJANA,2003
2003-04-30,1216,5,2.9,0.55,1.0202,2.14,0.0,4.6,18.0,13.5,23.4,LJUBLJANA,2003
2003-05-01,1217,4,1.7,0.61,1.021,2.34,0.0,9.4,19.3,11.4,24.6,LJUBLJANA,2003
2003-05-02,1218,4,2.1,0.6,1.0189,2.44,0.0,9.8,19.7,11.3,26.5,LJUBLJANA,2003
2003-05-03,1219,4,1.6,0.58,1.0202,2.09,0.0,7.3,17.6,12.6,25.2,LJUBLJANA,2003
2003-05-04,1220,1,1.5,0.52,1.0255,3.14,0.0,13.6,17.0,7.6,23.7,LJUBLJANA,2003
2003-05-05,1221,0,0.8,0.53,1.0211,3.0,0.0,13.3,19.2,7.6,27.7,LJUBLJANA,2003
2003-05-06,1222,2,1.3,0.48,1.0188,3.09,0.0,13.3,21.1,10.6,31.2,LJUBLJANA,2003
2003-05-07,1223,2,2.6,0.45,1.0198,3.07,0.0,12.7,21.4,10.7,29.7,LJUBLJANA,2003
2003-05-08,1224,6,3.3,0.47,1.0186,2.41,0.0,7.4,22.7,13.5,30.4,LJUBLJANA,2003
2003-05-09,1225,6,1.9,0.51,1.0167,1.82,0.0,4.0,21.3,14.2,28.7,LJUBLJANA,2003
2003-05-10,1226,7,2.1,0.7,1.019,1.55,0.01,2.3,18.8,12.6,23.4,LJUBLJANA,2003
2003-05-11,1227,5,1.2,0.66,1.0189,2.16,0.0,5.8,19.9,13.8,27.0,LJUBLJANA,2003
2003-05-12,1228,4,1.1,0.54,1.0167,2.91,0.0,11.7,21.4,12.1,28.9,LJUBLJANA,2003
2003-05-13,1229,2,1.4,0.56,1.0117,2.34,0.32,10.6,19.5,12.6,27.1,LJUBLJANA,2003
2003-05-14,1230,8,2.3,0.76,1.0201,0.42,0.0,0.0,10.1,9.3,18.5,LJUBLJANA,2003
2003-05-15,1231,4,1.3,0.58,1.0209,2.16,0.0,6.3,12.5,7.8,17.5,LJUBLJANA,2003
2003-05-16,1232,2,1.6,0.56,1.0197,3.35,0.0,13.8,13.3,4.8,19.4,LJUBLJANA,2003
2003-05-17,1233,2,1.7,0.5,1.0173,3.05,0.0,11.2,15.9,5.0,22.8,LJUBLJANA,2003
2003-05-18,1234,2,1.7,0.52,1.0181,3.01,0.0,12.2,18.1,8.2,25.5,LJUBLJANA,2003
2003-05-19,1235,2,2.5,0.52,1.0179,3.1,0.0,13.4,20.0,11.0,26.9,LJUBLJANA,2003
2003-05-20,1236,7,1.9,0.83,1.0169,0.4,3.43,0.0,11.4,9.4,19.8,LJUBLJANA,2003
2003-05-21,1237,6,1.3,0.72,1.021,1.32,0.13,1.1,11.6,9.2,16.6,LJUBLJANA,2003
2003-05-22,1238,3,2.0,0.48,1.0216,2.8,0.0,12.1,15.0,4.8,21.3,LJUBLJANA,2003
2003-05-23,1239,2,1.2,0.51,1.0193,3.3,0.0,13.5,16.8,6.9,24.5,LJUBLJANA,2003
2003-05-24,1240,1,1.6,0.62,1.0138,2.99,0.0,13.6,19.0,9.4,25.4,LJUBLJANA,2003
2003-05-25,1241,2,1.1,0.58,1.0115,2.62,0.0,9.7,20.9,12.3,26.7,LJUBLJANA,2003
2003-05-26,1242,5,1.6,0.71,1.0159,2.17,2.61,7.9,19.3,14.1,27.5,LJUBLJANA,2003
2003-05-27,1243,5,1.1,0.76,1.018,2.23,0.06,5.5,19.1,14.9,26.7,LJUBLJANA,2003
2003-05-28,1244,4,2.0,0.65,1.0157,2.53,0.01,8.5,20.7,13.8,28.3,LJUBLJANA,2003
2003-05-29,1245,4,1.9,0.58,1.0146,2.93,0.0,11.6,21.6,15.6,26.6,LJUBLJANA,2003
2003-05-30,1246,4,1.3,0.59,1.0156,2.96,0.0,11.6,21.6,14.6,26.9,LJUBLJANA,2003
2003-05-31,1247,4,0.9,0.63,1.0135,2.81,0.0,9.5,22.0,14.4,28.2,LJUBLJANA,2003
2003-06-01,1248,6,1.6,0.71,1.0126,1.77,0.0,3.6,20.4,16.1,24.8,LJUBLJANA,2003
2003-06-02,1249,6,1.4,0.86,1.015,1.23,0.03,1.5,17.7,14.2,21.7,LJUBLJANA,2003
2003-06-03,1250,5,1.2,0.66,1.0167,2.74,0.0,9.0,21.0,13.8,27.0,LJUBLJANA,2003
2003-06-04,1251,1,1.0,0.59,1.0185,3.24,0.0,13.2,23.6,14.7,29.7,LJUBLJANA,2003
2003-06-05,1252,2,2.2,0.52,1.0194,3.32,0.0,12.9,24.7,16.1,31.4,LJUBLJANA,2003
2003-06-06,1253,4,1.3,0.5,1.0183,3.23,0.0,10.9,24.6,16.0,31.3,LJUBLJANA,2003
2003-06-07,1254,2,1.2,0.55,1.0172,3.23,0.0,13.1,25.6,17.2,31.3,LJUBLJANA,2003
2003-06-08,1255,5,0.9,0.73,1.0166,2.16,0.01,7.5,21.9,18.6,29.9,LJUBLJANA,2003
2003-06-09,1256,3,1.7,0.54,1.0172,3.3,0.0,12.5,25.3,16.2,32.3,LJUBLJANA,2003
2003-06-10,1257,2,1.0,0.55,1.0181,3.13,0.0,12.3,26.8,18.6,33.1,LJUBLJANA,2003
2003-06-11,1258,2,1.4,0.5,1.0179,3.18,0.0,11.8,28.0,19.3,35.6,LJUBLJANA,2003
2003-06-12,1259,1,1.0,0.57,1.019,2.75,0.0,10.5,27.5,20.0,33.7,LJUBLJANA,2003
2003-06-13,1260,3,1.1,0.65,1.0182,2.86,1.04,10.9,25.4,19.8,35.1,LJUBLJANA,2003
2003-06-14,1261,5,1.3,0.58,1.0181,3.16,0.26,11.3,26.4,20.5,31.4,LJUBLJANA,2003
2003-06-15,1262,5,1.8,0.63,1.0153,2.76,0.02,9.9,24.4,18.5,30.5,LJUBLJANA,2003
2003-06-16,1263,3,1.1,0.69,1.0123,2.85,0.05,10.2,22.8,18.3,30.9,LJUBLJANA,2003
2003-06-17,1264,3,1.1,0.58,1.0132,2.8,0.16,9.8,24.0,17.3,28.6,LJUBLJANA,2003
2003-06-18,1265,6,1.1,0.82,1.0158,1.04,0.66,0.1,19.8,18.4,24.9,LJUBLJANA,2003
2003-06-19,1266,5,1.1,0.6,1.0187,2.17,0.0,7.9,21.9,15.5,28.5,LJUBLJANA,2003
2003-06-20,1267,3,1.8,0.5,1.0142,3.26,0.82,13.0,24.7,15.3,31.3,LJUBLJANA,2003
2003-06-21,1268,4,1.8,0.67,1.0145,2.98,0.0,10.4,22.2,18.1,26.4,LJUBLJANA,2003
2003-06-22,1269,3,1.8,0.56,1.0142,3.12,0.0,10.9,24.7,18.4,31.1,LJUBLJANA,2003
2003-06-23,1270,2,2.7,0.48,1.0149,3.18,0.0,11.4,27.4,19.1,32.9,LJUBLJANA,2003
2003-06-24,1271,3,1.8,0.57,1.0163,2.75,0.09,10.0,24.7,20.9,33.4,LJUBLJANA,2003
2003-06-25,1272,4,1.8,0.64,1.0153,2.6,0.0,9.5,24.3,17.1,34.0,LJUBLJANA,2003
2003-06-26,1273,3,1.4,0.63,1.0146,2.57,0.68,8.1,21.0,17.5,28.4,LJUBLJANA,2003
2003-06-27,1274,5,1.4,0.75,1.0147,2.4,0.26,8.6,20.7,16.1,27.9,LJUBLJANA,2003
2003-06-28,1275,6,1.7,0.71,1.0145,2.99,2.19,10.1,21.7,16.6,28.8,LJUBLJANA,2003
2003-06-29,1276,7,0.9,0.82,1.0127,1.05,0.01,1.3,19.5,17.4,22.4,LJUBLJANA,2003
2003-06-30,1277,4,2.6,0.65,1.0102,3.16,0.0,11.2,23.4,15.8,29.0,LJUBLJANA,2003
2003-07-01,1278,3,2.9,0.54,1.0026,3.15,0.71,11.7,26.4,21.4,30.8,LJUBLJANA,2003
2003-07-02,1279,6,1.3,0.71,1.0098,1.42,0.1,3.5,17.9,14.3,26.0,LJUBLJANA,2003
2003-07-03,1280,6,2.4,0.77,1.012,1.65,2.76,7.0,17.4,15.0,22.9,LJUBLJANA,2003
2003-07-04,1281,6,1.2,0.8,1.0141,1.64,0.39,3.6,16.8,14.4,21.1,LJUBLJANA,2003
2003-07-05,1282,4,1.0,0.65,1.0149,2.94,0.4,9.6,18.5,13.6,25.7,LJUBLJANA,2003
2003-07-06,1283,4,0.8,0.63,1.0168,2.71,0.0,9.6,20.4,13.0,26.3,LJUBLJANA,2003
2003-07-07,1284,2,0.9,0.57,1.0198,3.22,0.0,13.3,20.8,14.1,27.5,LJUBLJANA,2003
2003-07-08,1285,3,0.8,0.61,1.0187,2.85,0.0,11.5,21.6,14.3,27.8,LJUBLJANA,2003
2003-07-09,1286,5,2.1,0.7,1.0168,2.2,0.01,7.8,20.1,15.4,27.7,LJUBLJANA,2003
2003-07-10,1287,5,1.1,0.63,1.0165,2.41,0.04,7.2,22.4,16.4,27.6,LJUBLJANA,2003
2003-07-11,1288,4,1.3,0.6,1.0175,2.91,0.0,11.3,22.9,18.1,27.2,LJUBLJANA,2003
2003-07-12,1289,4,2.1,0.57,1.0163,3.06,0.0,11.4,24.6,16.0,31.2,LJUBLJANA,2003
2003-07-13,1290,5,2.3,0.74,1.0169,1.99,0.36,4.1,19.1,16.2,24.9,LJUBLJANA,2003
2003-07-14,1291,4,1.0,0.6,1.0168,3.11,0.0,10.4,20.0,13.4,25.7,LJUBLJANA,2003
2003-07-15,1292,2,1.6,0.5,1.0144,3.15,0.0,11.7,23.3,14.5,30.5,LJUBLJANA,2003
2003-07-16,1293,3,2.0,0.6,1.0131,2.99,0.0,11.1,25.4,18.6,31.1,LJUBLJANA,2003
2003-07-17,1294,3,2.7,0.56,1.0141,2.82,0.21,10.8,25.5,20.1,33.7,LJUBLJANA,2003
2003-07-18,1295,2,1.6,0.53,1.0194,2.81,0.0,12.6,24.1,16.5,30.8,LJUBLJANA,2003
2003-07-19,1296,1,1.1,0.45,1.0204,3.29,0.0,14.4,24.6,15.4,31.1,LJUBLJANA,2003
2003-07-20,1297,1,1.0,0.48,1.0182,3.14,0.0,12.4,26.0,16.3,32.5,LJUBLJANA,2003
2003-07-21,1298,2,1.4,0.47,1.017,3.09,0.0,12.6,27.5,17.8,35.2,LJUBLJANA,2003
2003-07-22,1299,2,1.6,0.45,1.0169,3.04,0.0,13.0,28.0,20.1,35.4,LJUBLJANA,2003
2003-07-23,1300,3,1.5,0.7,1.0176,1.99,0.5,8.3,22.2,19.6,28.7,LJUBLJANA,2003
2003-07-24,1301,5,1.3,0.66,1.0144,1.94,0.05,6.3,22.8,16.6,29.5,LJUBLJANA,2003
2003-07-25,1302,3,1.3,0.56,1.0143,3.0,0.0,11.3,24.0,18.6,29.6,LJUBLJANA,2003
2003-07-26,1303,2,1.2,0.48,1.015,3.12,0.0,13.0,26.6,17.0,33.5,LJUBLJANA,2003
2003-07-27,1304,1,1.1,0.46,1.0149,3.13,0.0,13.9,27.9,18.1,35.5,LJUBLJANA,2003
2003-07-28,1305,4,2.1,0.69,1.0165,2.11,6.5,8.6,22.8,17.6,32.5,LJUBLJANA,2003
2003-07-29,1306,4,1.3,0.67,1.0198,1.54,0.0,2.3,21.1,17.6,26.0,LJUBLJANA,2003
2003-07-30,1307,4,1.1,0.54,1.0166,2.38,0.0,9.5,21.9,14.0,27.9,LJUBLJANA,2003
2003-07-31,1308,8,0.8,0.87,1.0141,0.62,1.1,0.1,17.2,16.0,22.1,LJUBLJANA,2003
2003-08-01,1309,5,1.3,0.75,1.0155,2.19,0.07,7.8,22.0,17.0,28.3,LJUBLJANA,2003
2003-08-02,1310,2,1.3,0.63,1.0183,2.99,0.0,13.1,25.0,18.7,30.9,LJUBLJANA,2003
2003-08-03,1311,1,0.7,0.57,1.0213,2.97,0.0,13.1,26.1,18.5,32.6,LJUBLJANA,2003
2003-08-04,1312,1,0.9,0.54,1.0211,2.89,0.0,12.9,27.9,19.1,34.7,LJUBLJANA,2003
2003-08-05,1313,2,0.8,0.66,1.0212,2.5,0.0,9.0,26.4,18.9,35.5,LJUBLJANA,2003
2003-08-06,1314,5,2.2,0.76,1.0206,1.81,0.25,7.1,22.7,20.2,33.0,LJUBLJANA,2003
2003-08-07,1315,3,0.8,0.58,1.0204,2.69,0.0,11.6,24.9,18.0,30.8,LJUBLJANA,2003
2003-08-08,1316,1,0.5,0.54,1.0192,2.83,0.0,12.8,25.7,16.7,33.1,LJUBLJANA,2003
2003-08-09,1317,3,0.8,0.56,1.0172,2.37,0.0,10.2,25.4,18.0,33.1,LJUBLJANA,2003
2003-08-10,1318,3,0.7,0.68,1.0163,2.38,0.43,9.9,24.3,17.0,34.4,LJUBLJANA,2003
2003-08-11,1319,3,1.0,0.55,1.0182,2.72,0.0,11.2,25.4,18.1,32.7,LJUBLJANA,2003
2003-08-12,1320,2,0.8,0.48,1.0223,2.48,0.0,12.0,26.1,17.8,33.3,LJUBLJANA,2003
2003-08-13,1321,1,1.9,0.48,1.019,2.78,0.0,12.6,28.1,17.8,37.3,LJUBLJANA,2003
2003-08-14,1322,6,2.3,0.65,1.0153,2.24,2.62,7.9,24.0,19.3,36.2,LJUBLJANA,2003
2003-08-15,1323,6,1.4,0.74,1.0145,2.23,0.71,6.9,21.7,17.6,31.2,LJUBLJANA,2003
2003-08-16,1324,4,1.1,0.67,1.0174,2.59,0.0,10.1,23.4,16.9,29.2,LJUBLJANA,2003
2003-08-17,1325,4,1.0,0.6,1.0171,2.54,0.0,10.6,26.4,18.3,33.4,LJUBLJANA,2003
2003-08-18,1326,2,1.5,0.55,1.017,2.55,0.0,11.7,27.1,19.6,34.7,LJUBLJANA,2003
2003-08-19,1327,5,0.9,0.63,1.0184,2.32,0.0,8.5,23.8,19.2,29.9,LJUBLJANA,2003
2003-08-20,1328,2,1.0,0.6,1.0184,2.68,0.0,11.3,23.9,18.8,29.6,LJUBLJANA,2003
2003-08-21,1329,4,0.9,0.62,1.0164,2.03,0.0,6.6,23.7,18.3,31.4,LJUBLJANA,2003
2003-08-22,1330,1,1.1,0.55,1.0162,2.56,0.0,12.0,25.2,16.5,32.7,LJUBLJANA,2003
2003-08-23,1331,1,1.0,0.54,1.0161,2.57,0.0,12.4,26.2,17.8,33.3,LJUBLJANA,2003
2003-08-24,1332,2,1.0,0.56,1.014,2.43,0.13,11.0,26.3,20.1,32.2,LJUBLJANA,2003
2003-08-25,1333,7,2.0,0.87,1.0149,0.68,0.25,1.3,18.8,17.8,26.2,LJUBLJANA,2003
2003-08-26,1334,3,1.1,0.63,1.0126,2.52,0.0,10.4,20.6,15.0,27.5,LJUBLJANA,2003
2003-08-27,1335,1,1.9,0.53,1.0102,2.5,0.0,12.6,23.3,13.8,31.0,LJUBLJANA,2003
2003-08-28,1336,5,1.1,0.58,1.0111,2.3,1.36,10.2,24.7,16.0,32.0,LJUBLJANA,2003
2003-08-29,1337,5,3.0,0.64,1.0069,2.12,0.13,8.6,25.1,16.5,31.0,LJUBLJANA,2003
2003-08-30,1338,4,1.1,0.64,1.0103,1.85,0.21,9.3,22.9,18.8,29.8,LJUBLJANA,2003
2003-08-31,1339,6,3.0,0.89,1.0156,0.38,2.15,1.5,13.1,11.3,22.2,LJUBLJANA,2003
2003-09-01,1340,6,0.9,0.74,1.0175,1.84,0.15,5.2,14.2,8.8,19.1,LJUBLJANA,2003
2003-09-02,1341,5,0.8,0.69,1.0206,1.78,0.01,6.3,14.8,13.0,19.5,LJUBLJANA,2003
2003-09-03,1342,2,1.5,0.58,1.0281,2.16,0.0,10.8,13.0,7.8,19.7,LJUBLJANA,2003
2003-09-04,1343,0,0.7,0.6,1.0289,2.53,0.0,12.1,14.2,5.8,21.5,LJUBLJANA,2003
2003-09-05,1344,1,1.0,0.61,1.0245,2.42,0.0,11.6,16.1,7.2,24.4,LJUBLJANA,2003
2003-09-06,1345,5,0.5,0.6,1.0212,2.04,0.0,8.0,18.3,9.6,24.3,LJUBLJANA,2003
2003-09-07,1346,5,1.2,0.63,1.0191,1.6,0.0,3.3,18.1,14.0,23.9,LJUBLJANA,2003
2003-09-08,1347,7,1.0,0.8,1.0112,0.77,0.2,0.0,15.4,12.5,19.0,LJUBLJANA,2003
2003-09-09,1348,8,0.5,0.93,1.0081,0.24,1.97,0.0,14.7,14.1,15.8,LJUBLJANA,2003
2003-09-10,1349,6,0.7,0.79,1.0121,1.0,0.7,1.9,16.3,14.3,21.1,LJUBLJANA,2003
2003-09-11,1350,7,4.0,0.77,1.0156,1.21,0.33,3.5,12.9,10.1,21.8,LJUBLJANA,2003
2003-09-12,1351,6,0.8,0.7,1.0206,1.84,0.0,6.5,14.7,7.2,20.8,LJUBLJANA,2003
2003-09-13,1352,7,1.0,0.71,1.0225,1.12,0.01,0.8,15.6,12.2,19.4,LJUBLJANA,2003
2003-09-14,1353,2,2.9,0.52,1.0265,2.11,0.0,10.2,17.0,14.6,21.0,LJUBLJANA,2003
2003-09-15,1354,1,1.3,0.65,1.0279,2.25,0.0,10.8,14.2,8.1,21.2,LJUBLJANA,2003
2003-09-16,1355,2,1.0,0.69,1.0248,2.16,0.0,9.8,13.9,7.0,22.3,LJUBLJANA,2003
2003-09-17,1356,2,0.8,0.67,1.0246,2.13,0.0,9.9,15.9,7.6,24.5,LJUBLJANA,2003
2003-09-18,1357,1,0.5,0.66,1.0244,2.06,0.0,10.8,17.2,9.5,26.3,LJUBLJANA,2003
2003-09-19,1358,1,0.7,0.7,1.0243,2.05,0.0,10.7,18.3,10.4,27.2,LJUBLJANA,2003
2003-09-20,1359,3,0.6,0.71,1.0263,1.92,0.0,8.5,18.7,11.8,27.6,LJUBLJANA,2003
2003-09-21,1360,2,0.6,0.67,1.0232,1.96,0.0,9.0,19.0,12.7,29.2,LJUBLJANA,2003
2003-09-22,1361,0,1.8,0.55,1.0189,2.0,0.0,10.4,19.7,10.4,28.1,LJUBLJANA,2003
2003-09-23,1362,4,1.7,0.63,1.0149,1.78,3.3,9.4,19.0,10.8,26.7,LJUBLJANA,2003
2003-09-24,1363,8,1.5,0.77,1.0259,0.66,1.06,0.2,13.7,12.4,19.4,LJUBLJANA,2003
2003-09-25,1364,3,1.5,0.66,1.0303,2.09,0.0,9.7,11.7,7.0,18.2,LJUBLJANA,2003
2003-09-26,1365,0,1.1,0.69,1.0262,2.0,0.0,10.5,11.3,5.1,18.8,LJUBLJANA,2003
2003-09-27,1366,5,1.1,0.68,1.0207,1.73,0.0,7.3,13.6,5.4,21.2,LJUBLJANA,2003
2003-09-28,1367,4,1.6,0.71,1.0164,1.42,0.24,6.2,15.3,6.7,21.0,LJUBLJANA,2003
2003-09-29,1368,8,0.6,0.92,1.0125,0.18,3.22,0.0,13.4,12.6,16.5,LJUBLJANA,2003
2003-09-30,1369,5,1.1,0.78,1.0176,1.45,0.0,6.3,13.5,11.0,18.7,LJUBLJANA,2003
2003-10-01,1370,7,0.7,0.76,1.0175,0.99,0.0,2.4,14.8,9.3,18.4,LJUBLJANA,2003
2003-10-02,1371,6,1.8,0.8,1.0161,0.81,0.0,1.8,17.7,13.2,21.0,LJUBLJANA,2003
2003-10-03,1372,6,1.5,0.87,1.013,0.61,1.02,1.2,17.5,13.3,21.9,LJUBLJANA,2003
2003-10-04,1373,7,1.2,0.94,1.0071,0.49,2.81,2.2,14.4,13.7,18.4,LJUBLJANA,2003
2003-10-05,1374,6,2.5,0.75,1.0,1.21,0.82,4.5,13.9,11.4,19.8,LJUBLJANA,2003
2003-10-06,1375,4,0.9,0.7,1.0148,1.51,0.0,7.6,11.1,8.1,16.7,LJUBLJANA,2003
2003-10-07,1376,8,1.4,0.82,1.0097,0.64,1.68,1.2,10.7,5.1,15.8,LJUBLJANA,2003
2003-10-08,1377,6,1.8,0.61,1.0097,1.57,0.0,8.8,10.6,7.3,16.5,LJUBLJANA,2003
2003-10-09,1378,2,2.1,0.59,1.0117,1.6,0.0,9.2,11.1,5.7,19.3,LJUBLJANA,2003
2003-10-10,1379,2,2.5,0.68,1.0206,1.53,0.0,9.0,14.8,7.5,20.5,LJUBLJANA,2003
2003-10-11,1380,3,1.6,0.78,1.0227,1.3,0.0,6.9,14.6,9.2,20.5,LJUBLJANA,2003
2003-10-12,1381,6,1.0,0.79,1.0239,0.81,0.0,3.2,13.2,8.6,17.8,LJUBLJANA,2003
2003-10-13,1382,6,1.2,0.58,1.024,1.46,0.0,7.7,11.9,10.4,16.1,LJUBLJANA,2003
2003-10-14,1383,5,2.1,0.6,1.0264,0.91,0.0,1.0,9.9,8.7,13.1,LJUBLJANA,2003
2003-10-15,1384,1,1.6,0.62,1.0299,1.6,0.0,9.1,6.8,3.5,12.3,LJUBLJANA,2003
2003-10-16,1385,2,2.3,0.64,1.029,1.5,0.0,9.5,5.8,1.5,11.5,LJUBLJANA,2003
2003-10-17,1386,2,1.5,0.66,1.0292,1.25,0.0,8.1,4.1,0.2,9.4,LJUBLJANA,2003
2003-10-18,1387,7,0.7,0.72,1.0228,0.83,0.0,2.3,5.3,-1.1,9.1,LJUBLJANA,2003
2003-10-19,1388,6,0.7,0.77,1.0133,0.76,0.0,1.2,7.2,4.9,9.9,LJUBLJANA,2003
2003-10-20,1389,8,0.7,0.92,1.0036,0.16,2.98,0.0,9.6,6.7,10.5,LJUBLJANA,2003
2003-10-21,1390,7,1.0,0.91,1.0055,0.33,3.64,0.8,11.3,9.3,14.4,LJUBLJANA,2003
2003-10-22,1391,8,1.7,0.75,1.0133,0.12,0.0,0.0,6.5,6.1,10.0,LJUBLJANA,2003
2003-10-23,1392,8,1.0,0.89,1.0086,0.16,2.87,0.0,3.3,1.4,6.3,LJUBLJANA,2003
2003-10-24,1393,8,0.9,0.89,1.0151,0.26,0.12,0.0,1.4,0.4,2.4,LJUBLJANA,2003
2003-10-25,1394,3,1.0,0.76,1.0235,1.06,0.0,4.4,0.7,-1.0,5.7,LJUBLJANA,2003
2003-10-26,1395,6,1.1,0.83,1.0192,0.98,0.0,4.8,1.6,-2.9,6.1,LJUBLJANA,2003
2003-10-27,1396,3,1.9,0.76,1.0199,1.12,0.0,6.5,3.7,1.4,9.4,LJUBLJANA,2003
2003-10-28,1397,5,0.6,0.81,1.0253,0.79,0.0,3.5,2.3,-0.8,7.5,LJUBLJANA,2003
2003-10-29,1398,8,0.9,0.89,1.0116,0.31,0.92,0.0,3.8,0.0,5.5,LJUBLJANA,2003
2003-10-30,1399,7,0.7,0.93,0.9979,0.16,0.97,0.0,5.5,4.3,7.0,LJUBLJANA,2003
2003-10-31,1400,8,0.8,0.94,1.0019,0.12,0.13,0.0,6.8,3.3,8.5,LJUBLJANA,2003
2003-11-01,1401,8,1.8,0.81,0.999,0.21,1.81,0.0,13.6,8.5,17.4,LJUBLJANA,2003
2003-11-02,1402,7,1.1,0.89,1.0108,0.32,0.38,0.0,10.2,9.1,12.7,LJUBLJANA,2003
2003-11-03,1403,4,1.5,0.78,1.0212,0.93,0.0,5.3,9.6,7.1,15.8,LJUBLJANA,2003
2003-11-04,1404,3,0.9,0.86,1.0318,0.87,0.0,5.3,7.9,4.4,13.8,LJUBLJANA,2003
