date,days,cloud_cover,wind_speed,wind_gust,humidity,pressure,global_radiation,precipitation,sunshine,temp_mean,temp_min,temp_max,city
2003-02-07,1134,8,3.9,7.1,0.86,1.0217,0.2,0.1,0.0,2.6,0.6,4.4,DUSSELDORF
2003-02-08,1135,8,3.0,6.1,0.9,1.0234,0.2,0.0,0.0,5.0,3.9,6.7,DUSSELDORF
2003-02-09,1136,5,5.0,12.1,0.8,1.0212,0.37,0.0,1.1,4.4,0.2,6.8,DUSSELDORF
2003-02-10,1137,0,3.1,8.3,0.73,1.0244,0.94,0.0,8.7,0.3,-4.0,4.6,DUSSELDORF
2003-02-11,1138,0,3.4,9.0,0.73,1.0279,0.93,0.0,8.3,0.4,-2.9,6.0,DUSSELDORF
2003-02-12,1139,3,3.2,8.6,0.81,1.0303,0.26,0.0,0.2,-3.3,-7.3,-0.3,DUSSELDORF
2003-02-13,1140,0,2.4,7.6,0.68,1.0287,1.0,0.0,9.0,-2.6,-8.4,3.2,DUSSELDORF
2003-02-14,1141,2,2.8,9.2,0.54,1.0299,1.02,0.0,9.0,-1.4,-6.9,4.5,DUSSELDORF
2003-02-15,1142,4,4.1,12.7,0.73,1.035,0.49,0.0,1.9,-2.6,-6.1,0.4,DUSSELDORF
2003-02-16,1143,4,4.5,10.0,0.57,1.0371,1.01,0.0,8.5,-0.9,-4.1,1.3,DUSSELDORF
2003-02-17,1144,1,3.4,10.1,0.64,1.0373,1.09,0.0,9.4,-2.3,-6.8,3.0,DUSSELDORF
2003-02-18,1145,0,2.3,7.7,0.63,1.0298,1.1,0.0,9.3,-1.8,-8.0,5.4,DUSSELDORF
2003-02-19,1146,0,2.9,7.5,0.68,1.0213,1.13,0.0,9.5,-1.1,-7.8,6.8,DUSSELDORF
2003-02-20,1147,0,2.5,9.8,0.63,1.0168,1.16,0.0,9.8,1.7,-5.3,10.7,DUSSELDORF
2003-02-21,1148,0,1.8,5.7,0.64,1.0222,1.16,0.0,9.5,2.1,-5.8,11.2,DUSSELDORF
2003-02-22,1149,0,3.2,10.3,0.58,1.0259,1.18,0.0,9.6,3.9,-4.7,11.6,DUSSELDORF
2003-02-23,1150,0,5.3,10.9,0.55,1.0284,1.16,0.0,9.1,5.9,1.1,12.3,DUSSELDORF
2003-02-24,1151,1,3.8,8.5,0.53,1.0281,1.19,0.0,9.3,6.9,0.9,14.0,DUSSELDORF
2003-02-25,1152,0,3.1,9.3,0.45,1.0218,1.26,0.0,10.0,5.9,-1.6,14.4,DUSSELDORF
2003-02-26,1153,3,3.7,8.3,0.44,1.0151,1.01,0.01,6.5,7.3,2.5,13.2,DUSSELDORF
2003-02-27,1154,6,2.8,6.9,0.54,1.0158,0.8,0.0,4.0,9.0,5.8,14.4,DUSSELDORF
2003-02-28,1155,6,3.9,7.8,0.63,1.0211,0.91,0.25,5.0,10.1,5.7,14.6,DUSSELDORF
2003-03-01,1156,6,4.3,8.9,0.76,1.0176,1.04,0.67,5.5,10.0,7.4,13.7,DUSSELDORF
2003-03-02,1157,8,3.3,8.1,0.88,1.0102,0.53,1.49,1.0,8.6,6.6,11.5,DUSSELDORF
2003-03-03,1158,6,3.1,8.4,0.8,1.019,0.49,0.0,0.7,5.7,0.4,8.7,DUSSELDORF
2003-03-04,1159,4,3.9,10.6,0.75,1.0215,1.24,0.03,7.2,5.8,-1.5,11.2,DUSSELDORF
2003-03-05,1160,6,4.0,8.0,0.72,1.0172,1.19,0.0,6.5,10.8,7.4,15.5,DUSSELDORF
2003-03-06,1161,7,4.9,11.4,0.77,1.014,0.34,0.68,0.0,8.4,3.4,11.3,DUSSELDORF
2003-03-07,1162,5,4.6,12.4,0.74,1.0206,1.1,0.02,5.3,6.8,1.8,11.1,DUSSELDORF
2003-03-08,1163,7,7.6,14.5,0.67,1.0185,0.61,0.01,1.2,8.5,5.6,11.4,DUSSELDORF
2003-03-09,1164,6,6.0,12.4,0.65,1.0198,0.9,0.0,3.3,10.4,8.2,14.5,DUSSELDORF
2003-03-10,1165,6,4.8,10.3,0.69,1.0227,0.72,0.04,1.8,10.7,6.0,14.5,DUSSELDORF
2003-03-11,1166,8,5.2,14.1,0.84,1.0161,0.37,1.33,0.0,10.8,8.9,12.3,DUSSELDORF
2003-03-12,1167,7,4.9,11.3,0.78,1.0231,0.45,0.0,0.2,8.3,5.5,10.1,DUSSELDORF
2003-03-13,1168,1,3.2,9.0,0.64,1.036,1.61,0.0,9.5,5.6,1.0,10.4,DUSSELDORF
2003-03-14,1169,0,4.2,11.6,0.59,1.0358,1.78,0.0,11.2,4.5,-2.3,10.4,DUSSELDORF
2003-03-15,1170,0,4.2,8.9,0.61,1.0402,1.76,0.0,10.8,5.2,-1.9,11.3,DUSSELDORF
2003-03-16,1171,1,2.1,6.8,0.6,1.0422,1.78,0.0,10.8,5.7,-1.9,13.5,DUSSELDORF
2003-03-17,1172,3,2.3,9.7,0.75,1.0356,1.59,0.0,8.6,3.7,-1.3,11.2,DUSSELDORF
2003-03-18,1173,1,2.0,8.9,0.7,1.0335,1.82,0.0,10.8,4.6,-3.5,12.6,DUSSELDORF
2003-03-19,1174,1,2.3,8.3,0.73,1.0298,1.84,0.0,10.8,4.9,-1.8,13.0,DUSSELDORF
2003-03-20,1175,6,2.2,6.9,0.7,1.0279,1.15,0.0,4.2,3.9,-2.3,8.2,DUSSELDORF
2003-03-21,1176,2,3.0,8.0,0.63,1.0263,1.81,0.0,10.1,4.9,-2.2,11.6,DUSSELDORF
2003-03-22,1177,1,2.5,9.0,0.47,1.0264,1.98,0.0,11.6,6.0,-3.8,14.9,DUSSELDORF
2003-03-23,1178,0,3.9,10.9,0.26,1.0264,2.02,0.0,11.8,10.0,2.3,17.9,DUSSELDORF
2003-03-24,1179,2,3.6,8.8,0.36,1.0254,1.9,0.0,10.4,13.3,5.6,20.9,DUSSELDORF
2003-03-25,1180,6,1.3,4.1,0.61,1.0231,0.56,0.0,0.3,11.7,5.9,16.4,DUSSELDORF
2003-03-26,1181,4,1.7,6.1,0.66,1.0194,1.52,0.0,6.6,11.3,4.0,18.8,DUSSELDORF
2003-03-27,1182,2,1.9,5.3,0.64,1.0172,1.77,0.0,8.7,11.8,5.3,19.4,DUSSELDORF
2003-03-28,1183,2,2.3,7.9,0.6,1.0136,1.87,0.0,9.4,12.5,2.7,21.3,DUSSELDORF
2003-03-29,1184,7,3.1,8.4,0.65,1.0127,0.73,0.04,0.9,14.6,11.2,19.3,DUSSELDORF
2003-03-30,1185,4,2.9,8.4,0.71,1.0164,1.55,0.0,6.4,11.3,6.1,17.2,DUSSELDORF
2003-03-31,1186,2,2.5,9.2,0.64,1.0243,2.05,0.0,10.6,7.6,1.0,14.0,DUSSELDORF
2003-04-01,1187,5,7.2,19.0,0.6,1.0133,1.43,0.61,5.2,9.4,3.1,16.0,DUSSELDORF
2003-04-02,1188,6,5.7,17.2,0.79,1.0064,1.26,0.24,3.9,6.2,3.7,10.2,DUSSELDORF
2003-04-03,1189,4,4.9,11.6,0.66,1.0203,1.25,0.0,3.7,5.3,2.1,9.4,DUSSELDORF
2003-04-04,1190,5,2.7,8.5,0.69,1.0285,1.62,0.0,6.4,6.5,-0.1,10.8,DUSSELDORF
2003-04-05,1191,7,7.2,15.6,0.66,1.0261,1.28,0.0,3.8,7.8,4.0,11.9,DUSSELDORF
2003-04-06,1192,3,4.5,12.5,0.53,1.0255,2.03,0.0,9.5,5.2,-1.1,10.0,DUSSELDORF
2003-04-07,1193,1,3.3,11.1,0.45,1.0264,2.2,0.0,10.9,1.8,-3.7,8.0,DUSSELDORF
2003-04-08,1194,2,2.8,8.9,0.48,1.0237,2.07,0.0,9.6,1.7,-6.3,8.3,DUSSELDORF
2003-04-09,1195,4,2.9,8.6,0.49,1.0156,1.65,0.0,6.1,2.2,-4.7,7.5,DUSSELDORF
2003-04-10,1196,6,2.3,6.9,0.68,1.0067,1.15,0.02,2.6,2.8,-1.1,6.9,DUSSELDORF
2003-04-11,1197,4,3.0,9.0,0.61,1.0112,1.87,0.0,7.6,4.1,-2.8,10.7,DUSSELDORF
2003-04-12,1198,3,2.4,6.9,0.43,1.0158,2.27,0.0,10.8,8.6,-0.2,15.9,DUSSELDORF
2003-04-13,1199,1,2.7,9.0,0.47,1.0212,2.42,0.0,11.9,11.5,1.0,19.4,DUSSELDORF
2003-04-14,1200,4,4.8,12.8,0.35,1.0189,2.46,0.0,12.1,15.1,6.9,22.4,DUSSELDORF
2003-04-15,1201,2,3.6,10.8,0.43,1.021,2.57,0.0,13.0,16.7,4.6,25.9,DUSSELDORF
2003-04-16,1202,2,4.5,11.4,0.35,1.0245,2.57,0.0,12.8,18.3,9.6,24.6,DUSSELDORF
2003-04-17,1203,0,4.1,11.8,0.39,1.0286,2.57,0.0,12.7,15.3,5.6,22.2,DUSSELDORF
2003-04-18,1204,1,6.0,14.9,0.43,1.0279,2.59,0.0,12.7,12.2,6.1,16.9,DUSSELDORF
2003-04-19,1205,6,5.6,12.8,0.67,1.0189,0.72,0.0,0.3,7.3,4.2,9.9,DUSSELDORF
2003-04-20,1206,3,2.6,9.7,0.64,1.0112,2.3,0.0,10.0,9.8,1.0,17.1,DUSSELDORF
2003-04-21,1207,3,2.2,10.3,0.57,1.012,2.36,0.0,10.4,15.2,4.1,25.5,DUSSELDORF
2003-04-22,1208,7,2.3,7.4,0.71,1.0162,0.6,0.0,0.0,12.2,9.2,15.2,DUSSELDORF
2003-04-23,1209,0,2.4,7.3,0.63,1.0164,2.55,0.0,11.7,12.5,4.4,20.6,DUSSELDORF
2003-04-24,1210,3,1.8,7.0,0.51,1.0162,2.62,0.0,12.2,14.9,3.7,23.8,DUSSELDORF
2003-04-25,1211,7,4.1,13.5,0.43,1.013,1.8,0.39,5.8,18.8,13.4,24.8,DUSSELDORF
2003-04-26,1212,7,4.3,16.5,0.85,1.0068,0.62,1.1,0.0,14.3,10.2,19.8,DUSSELDORF
2003-04-27,1213,6,7.1,17.9,0.72,1.0093,1.48,0.01,3.7,12.9,10.8,17.4,DUSSELDORF
2003-04-28,1214,7,5.9,15.3,0.65,1.0044,1.32,0.19,2.7,16.5,11.6,22.8,DUSSELDORF
2003-04-29,1215,4,5.5,17.0,0.67,1.0088,2.02,0.09,7.1,15.6,10.9,19.4,DUSSELDORF
2003-04-30,1216,6,3.9,17.5,0.8,1.0085,0.81,0.51,0.4,13.2,9.4,16.7,DUSSELDORF
2003-05-01,1217,5,6.7,16.1,0.73,1.0159,1.63,0.2,4.4,12.3,9.4,16.8,DUSSELDORF
2003-05-02,1218,5,5.8,14.5,0.66,1.0111,1.85,0.3,5.7,14.1,9.2,21.8,DUSSELDORF
2003-05-03,1219,5,8.1,18.7,0.62,1.0177,1.92,0.0,6.1,12.9,8.7,17.1,DUSSELDORF
2003-05-04,1220,3,5.6,13.4,0.46,1.0173,2.97,0.0,14.0,17.0,8.8,24.9,DUSSELDORF
2003-05-05,1221,6,3.8,12.4,0.55,1.0121,2.28,0.12,8.5,19.3,15.6,24.8,DUSSELDORF
2003-05-06,1222,8,2.7,6.9,0.8,1.0205,0.73,0.08,0.1,13.2,10.0,15.7,DUSSELDORF
2003-05-07,1223,3,2.2,7.2,0.64,1.0242,3.03,0.0,14.2,13.1,5.4,20.1,DUSSELDORF
2003-05-08,1224,4,2.7,8.1,0.63,1.0179,2.69,0.17,11.4,15.8,7.6,23.0,DUSSELDORF
2003-05-09,1225,7,1.9,5.2,0.83,1.0171,0.82,0.08,0.3,13.3,11.5,15.3,DUSSELDORF
2003-05-10,1226,4,2.1,6.0,0.67,1.0203,2.73,0.0,11.5,13.3,8.3,18.5,DUSSELDORF
2003-05-11,1227,5,2.0,7.1,0.62,1.0197,2.45,0.07,9.3,14.5,5.9,20.7,DUSSELDORF
2003-05-12,1228,6,4.1,11.9,0.63,1.0162,2.02,0.16,6.3,14.0,10.8,17.4,DUSSELDORF
2003-05-13,1229,6,4.8,12.9,0.73,1.015,1.64,0.35,3.9,9.9,5.7,14.1,DUSSELDORF
2003-05-14,1230,5,4.6,14.1,0.75,1.019,1.62,0.21,3.8,9.2,5.9,14.4,DUSSELDORF
2003-05-15,1231,5,2.3,10.4,0.76,1.0234,1.8,0.06,4.8,9.1,4.4,14.5,DUSSELDORF
2003-05-16,1232,4,2.3,7.1,0.57,1.0171,2.55,0.0,9.8,12.0,2.7,18.4,DUSSELDORF
2003-05-17,1233,7,4.6,11.0,0.6,1.011,1.43,0.6,2.7,14.8,12.0,18.2,DUSSELDORF
2003-05-18,1234,7,4.7,11.4,0.75,1.0118,1.4,0.66,2.5,14.9,11.7,18.9,DUSSELDORF
2003-05-19,1235,6,4.5,13.2,0.84,1.0108,1.04,0.26,0.9,13.0,9.3,16.0,DUSSELDORF
2003-05-20,1236,5,7.0,20.8,0.67,1.0149,2.19,0.55,7.1,12.3,9.7,16.2,DUSSELDORF
2003-05-21,1237,7,4.8,11.3,0.75,1.0212,1.55,0.33,3.2,12.7,9.8,16.6,DUSSELDORF
2003-05-22,1238,8,4.4,11.1,0.86,1.0213,0.71,0.19,0.0,13.8,11.2,15.8,DUSSELDORF
2003-05-23,1239,7,4.9,13.8,0.74,1.0137,1.23,0.09,1.6,15.8,13.6,18.4,DUSSELDORF
2003-05-24,1240,8,2.6,10.1,0.82,1.0079,0.79,0.93,0.1,15.2,12.2,19.2,DUSSELDORF
2003-05-25,1241,6,3.9,12.1,0.73,1.0145,1.41,0.0,2.4,14.7,9.2,17.0,DUSSELDORF
2003-05-26,1242,2,1.6,5.7,0.68,1.0229,3.07,0.0,13.2,14.8,6.7,21.9,DUSSELDORF
2003-05-27,1243,4,2.4,9.0,0.64,1.0248,2.17,0.0,6.7,16.8,9.0,22.7,DUSSELDORF
2003-05-28,1244,4,3.3,9.8,0.62,1.0227,2.39,0.0,8.1,18.9,13.6,24.1,DUSSELDORF
2003-05-29,1245,1,2.0,6.2,0.61,1.0179,3.22,0.0,14.2,19.5,10.7,27.0,DUSSELDORF
2003-05-30,1246,4,2.0,8.8,0.61,1.014,2.74,0.06,10.5,22.5,13.7,30.3,DUSSELDORF
2003-05-31,1247,3,1.9,6.7,0.72,1.0125,2.64,0.0,9.8,21.5,14.8,27.7,DUSSELDORF
2003-06-01,1248,1,2.2,6.7,0.64,1.0115,3.04,0.0,12.7,22.2,14.7,29.3,DUSSELDORF
2003-06-02,1249,4,3.1,19.6,0.71,1.0098,2.39,1.06,7.8,21.0,16.7,28.3,DUSSELDORF
2003-06-03,1250,6,2.1,9.0,0.71,1.0131,1.94,0.03,4.9,21.5,16.5,26.6,DUSSELDORF
2003-06-04,1251,3,4.1,14.9,0.64,1.0124,2.89,0.02,11.4,23.9,17.8,30.3,DUSSELDORF
2003-06-05,1252,5,2.1,7.4,0.81,1.019,1.5,0.19,2.5,18.5,13.1,21.7,DUSSELDORF
2003-06-06,1253,2,1.5,5.5,0.67,1.0207,2.86,0.0,11.1,18.9,11.0,26.3,DUSSELDORF
2003-06-07,1254,2,2.3,7.2,0.62,1.0172,3.09,0.0,12.9,22.8,13.9,29.0,DUSSELDORF
2003-06-08,1255,4,3.8,18.1,0.75,1.0125,2.32,1.31,7.2,20.4,13.6,30.3,DUSSELDORF
2003-06-09,1256,3,3.3,8.9,0.61,1.0197,3.11,0.0,13.0,16.5,11.7,22.2,DUSSELDORF
2003-06-10,1257,6,3.7,10.4,0.65,1.0148,1.92,0.01,4.7,20.4,12.1,28.5,DUSSELDORF
2003-06-11,1258,5,3.2,9.3,0.65,1.0196,2.85,0.0,11.0,20.7,17.2,25.1,DUSSELDORF
2003-06-12,1259,5,2.0,11.6,0.62,1.0194,2.37,0.01,7.5,21.3,14.4,26.9,DUSSELDORF
2003-06-13,1260,2,2.4,8.5,0.56,1.0226,3.31,0.0,14.6,19.9,13.2,25.8,DUSSELDORF
2003-06-14,1261,4,2.4,9.0,0.66,1.0209,2.07,0.08,5.6,17.7,11.0,23.9,DUSSELDORF
2003-06-15,1262,3,2.7,6.2,0.58,1.0196,3.35,0.0,14.9,18.5,11.1,25.3,DUSSELDORF
2003-06-16,1263,2,2.0,7.2,0.58,1.0166,3.3,0.0,14.5,19.0,10.9,25.8,DUSSELDORF
2003-06-17,1264,4,2.2,10.4,0.59,1.0126,2.81,0.11,10.6,21.0,11.7,29.4,DUSSELDORF
2003-06-18,1265,7,4.0,10.7,0.69,1.0174,1.63,0.01,3.1,19.9,16.6,25.2,DUSSELDORF
2003-06-19,1266,7,5.9,12.1,0.69,1.0205,1.1,0.0,0.8,19.5,17.4,22.8,DUSSELDORF
2003-06-20,1267,4,5.7,12.4,0.54,1.0198,2.73,0.0,10.0,17.6,11.3,22.0,DUSSELDORF
2003-06-21,1268,3,2.3,7.3,0.59,1.0197,2.76,0.0,10.2,15.8,7.5,21.7,DUSSELDORF
2003-06-22,1269,5,2.7,7.9,0.55,1.0124,2.31,0.15,7.1,20.2,9.9,27.7,DUSSELDORF
2003-06-23,1270,4,6.4,17.3,0.6,1.008,2.13,0.26,5.9,22.4,15.7,30.7,DUSSELDORF
2003-06-24,1271,4,3.4,9.2,0.65,1.0185,2.43,0.0,7.9,18.7,12.4,24.7,DUSSELDORF
2003-06-25,1272,2,2.5,10.2,0.61,1.0214,3.2,0.0,13.7,17.5,9.6,24.8,DUSSELDORF
2003-06-26,1273,4,2.8,8.2,0.56,1.0167,2.94,0.0,11.6,18.9,11.9,25.3,DUSSELDORF
2003-06-27,1274,4,2.4,8.0,0.53,1.014,2.99,0.0,12.0,21.7,12.3,28.6,DUSSELDORF
2003-06-28,1275,6,3.0,6.9,0.68,1.0142,1.94,0.0,4.8,20.5,15.5,24.9,DUSSELDORF
2003-06-29,1276,4,2.2,6.5,0.61,1.0098,2.97,0.0,11.9,20.7,13.3,27.9,DUSSELDORF
2003-06-30,1277,6,2.8,14.1,0.77,1.0043,1.15,1.64,1.0,18.8,13.2,24.1,DUSSELDORF
2003-07-01,1278,5,5.4,18.3,0.71,1.001,2.0,0.31,5.2,17.4,13.5,23.0,DUSSELDORF
2003-07-02,1279,6,5.9,15.5,0.79,1.0028,1.25,0.16,1.4,16.0,12.4,20.3,DUSSELDORF
2003-07-03,1280,7,4.9,12.5,0.82,1.0082,1.17,0.11,1.1,15.4,11.4,19.5,DUSSELDORF
2003-07-04,1281,7,4.4,11.2,0.8,1.0133,0.92,0.29,0.3,15.7,13.7,19.1,DUSSELDORF
2003-07-05,1282,8,4.0,8.5,0.8,1.0163,0.74,0.0,0.0,15.8,14.1,18.2,DUSSELDORF
2003-07-06,1283,6,2.2,6.1,0.69,1.0211,1.36,0.0,1.9,16.9,12.5,21.8,DUSSELDORF
2003-07-07,1284,5,1.6,5.4,0.66,1.0227,1.87,0.0,4.5,18.2,11.4,24.1,DUSSELDORF
2003-07-08,1285,6,2.3,8.0,0.66,1.0211,2.28,0.01,7.1,19.6,13.7,24.8,DUSSELDORF
2003-07-09,1286,5,2.4,7.3,0.7,1.0203,1.74,0.0,3.8,18.7,12.9,23.9,DUSSELDORF
2003-07-10,1287,1,1.6,6.7,0.59,1.0199,3.36,0.0,15.4,19.1,10.6,26.8,DUSSELDORF
2003-07-11,1288,5,4.7,10.9,0.57,1.0182,2.36,0.0,7.7,21.5,14.2,27.6,DUSSELDORF
2003-07-12,1289,5,2.1,7.3,0.59,1.0219,1.97,0.0,5.2,17.9,10.6,24.1,DUSSELDORF
2003-07-13,1290,1,2.9,8.8,0.56,1.0204,3.32,0.0,15.2,19.4,11.1,26.0,DUSSELDORF
2003-07-14,1291,0,3.2,9.9,0.46,1.0158,3.34,0.0,15.4,22.0,12.0,29.0,DUSSELDORF
2003-07-15,1292,0,3.7,14.6,0.36,1.0112,3.32,0.0,15.3,25.4,17.5,32.2,DUSSELDORF
2003-07-16,1293,4,3.8,26.0,0.46,1.0073,2.82,2.29,11.3,26.4,17.1,36.2,DUSSELDORF
2003-07-17,1294,6,4.7,13.0,0.68,1.0163,0.96,0.0,0.5,19.4,16.3,22.0,DUSSELDORF
2003-07-18,1295,3,3.8,10.6,0.55,1.0216,2.84,0.0,11.5,22.1,16.3,28.4,DUSSELDORF
2003-07-19,1296,1,3.5,10.3,0.46,1.0193,3.23,0.0,14.8,24.7,16.6,31.1,DUSSELDORF
2003-07-20,1297,4,4.2,13.8,0.45,1.0133,2.64,0.0,10.1,26.0,18.9,34.7,DUSSELDORF
2003-07-21,1298,5,2.0,12.7,0.64,1.0152,2.42,0.13,8.5,22.6,16.3,29.9,DUSSELDORF
2003-07-22,1299,4,2.7,9.2,0.62,1.0187,2.63,0.0,10.1,21.9,17.0,27.3,DUSSELDORF
2003-07-23,1300,6,2.1,7.3,0.57,1.0175,2.22,0.06,7.2,22.2,16.4,27.7,DUSSELDORF
2003-07-24,1301,6,2.3,12.5,0.74,1.0141,1.45,1.46,2.6,19.9,16.3,25.5,DUSSELDORF
2003-07-25,1302,5,3.7,12.8,0.62,1.0126,2.42,0.05,8.7,20.2,14.0,25.6,DUSSELDORF
2003-07-26,1303,7,4.1,11.7,0.69,1.0102,1.68,0.76,3.9,20.2,17.8,25.0,DUSSELDORF
2003-07-27,1304,6,5.4,14.7,0.73,1.0102,1.66,0.13,3.8,20.9,16.5,24.4,DUSSELDORF
2003-07-28,1305,4,2.9,8.8,0.67,1.0211,2.58,0.0,10.1,18.8,13.9,24.8,DUSSELDORF
2003-07-29,1306,2,2.4,7.4,0.55,1.0231,2.73,0.0,11.4,20.3,12.8,26.1,DUSSELDORF
2003-07-30,1307,6,3.8,9.2,0.71,1.0169,1.23,0.43,1.7,19.3,16.3,23.9,DUSSELDORF
2003-07-31,1308,2,1.4,5.4,0.72,1.0174,2.4,0.0,8.9,20.4,13.9,26.9,DUSSELDORF
2003-08-01,1309,2,1.4,6.7,0.62,1.0194,2.82,0.0,12.3,22.5,14.5,29.3,DUSSELDORF
2003-08-02,1310,2,1.9,5.7,0.62,1.0202,2.85,0.0,12.7,23.8,16.6,30.2,DUSSELDORF
2003-08-03,1311,1,2.1,7.1,0.61,1.0218,2.92,0.0,13.4,24.4,17.8,31.1,DUSSELDORF
2003-08-04,1312,1,2.2,6.4,0.58,1.0235,2.95,0.0,13.7,24.2,16.0,32.3,DUSSELDORF
2003-08-05,1313,0,2.7,7.0,0.52,1.0237,2.87,0.0,13.1,24.5,16.5,33.1,DUSSELDORF
2003-08-06,1314,1,2.5,6.8,0.45,1.022,2.83,0.0,12.9,26.1,16.7,34.2,DUSSELDORF
2003-08-07,1315,2,2.3,8.5,0.42,1.0191,2.63,0.0,11.3,29.1,19.7,37.8,DUSSELDORF
2003-08-08,1316,0,1.4,5.3,0.52,1.0176,2.75,0.0,12.4,29.2,20.7,38.5,DUSSELDORF
2003-08-09,1317,0,2.5,6.9,0.6,1.0182,2.71,0.0,12.2,25.7,18.9,33.2,DUSSELDORF
2003-08-10,1318,0,1.5,5.4,0.6,1.0176,2.65,0.0,11.8,23.3,15.7,31.6,DUSSELDORF
2003-08-11,1319,2,1.5,6.8,0.55,1.0185,2.62,0.0,11.6,26.0,16.9,34.4,DUSSELDORF
2003-08-12,1320,3,3.0,10.2,0.5,1.0188,2.65,0.0,12.0,28.6,19.0,36.8,DUSSELDORF
2003-08-13,1321,4,3.2,9.8,0.56,1.0186,2.39,0.0,9.9,24.6,20.3,30.7,DUSSELDORF
2003-08-14,1322,4,3.3,10.1,0.55,1.0162,2.07,0.0,7.5,21.0,15.0,26.1,DUSSELDORF
2003-08-15,1323,2,2.6,9.4,0.57,1.0174,2.3,0.0,9.4,18.6,11.2,26.1,DUSSELDORF
2003-08-16,1324,4,2.4,6.9,0.54,1.0185,2.53,0.0,11.4,18.3,10.3,25.0,DUSSELDORF
2003-08-17,1325,7,3.0,7.7,0.55,1.0156,0.82,0.0,0.5,19.6,15.7,22.7,DUSSELDORF
2003-08-18,1326,6,3.5,8.1,0.8,1.014,0.6,0.44,0.0,19.3,16.0,21.6,DUSSELDORF
2003-08-19,1327,5,4.2,9.2,0.66,1.0192,1.5,0.0,3.9,19.6,14.9,23.9,DUSSELDORF
2003-08-20,1328,2,1.6,6.2,0.58,1.0202,2.34,0.0,10.3,17.9,10.3,25.2,DUSSELDORF
2003-08-21,1329,3,2.6,9.6,0.6,1.0171,2.36,0.0,10.6,18.6,10.7,25.7,DUSSELDORF
2003-08-22,1330,6,4.4,9.3,0.67,1.0174,0.9,0.0,0.9,18.7,12.7,23.0,DUSSELDORF
2003-08-23,1331,5,4.0,10.6,0.68,1.019,1.22,0.0,2.5,20.6,13.4,25.3,DUSSELDORF
2003-08-24,1332,5,2.0,7.1,0.66,1.0203,0.84,0.0,0.7,16.9,10.6,21.4,DUSSELDORF
2003-08-25,1333,4,2.6,7.5,0.59,1.017,1.69,0.0,5.6,18.7,12.5,24.4,DUSSELDORF
2003-08-26,1334,1,2.4,8.8,0.64,1.0143,2.28,0.0,10.5,18.2,10.4,26.0,DUSSELDORF
2003-08-27,1335,6,2.9,7.6,0.65,1.013,0.94,0.0,1.2,16.7,12.1,21.9,DUSSELDORF
2003-08-28,1336,6,2.1,6.7,0.67,1.0079,1.47,1.59,4.3,16.8,11.0,23.3,DUSSELDORF
2003-08-29,1337,8,3.0,8.6,0.89,1.0015,0.54,0.6,0.0,14.6,13.8,15.9,DUSSELDORF
2003-08-30,1338,5,3.3,12.6,0.73,1.0117,1.64,0.08,5.7,15.6,12.7,20.2,DUSSELDORF
2003-08-31,1339,4,3.8,12.2,0.74,1.0177,1.5,0.07,4.8,14.0,9.8,19.9,DUSSELDORF
2003-09-01,1340,4,2.9,11.3,0.77,1.0194,1.24,0.15,3.4,12.8,8.3,18.7,DUSSELDORF
2003-09-02,1341,2,1.4,6.9,0.68,1.0254,2.04,0.0,10.0,13.0,6.3,19.6,DUSSELDORF
2003-09-03,1342,1,1.8,6.9,0.65,1.03,2.19,0.0,11.7,13.9,5.8,21.5,DUSSELDORF
2003-09-04,1343,1,1.9,6.5,0.63,1.0291,2.18,0.0,11.7,15.9,8.2,23.7,DUSSELDORF
2003-09-05,1344,2,3.1,9.7,0.52,1.021,2.0,0.02,10.1,18.5,9.6,26.1,DUSSELDORF
2003-09-06,1345,7,3.1,8.3,0.69,1.0166,1.06,0.05,2.5,18.3,15.9,23.0,DUSSELDORF
2003-09-07,1346,7,2.0,5.7,0.75,1.0154,1.21,0.75,3.6,16.8,13.9,21.5,DUSSELDORF
2003-09-08,1347,6,1.8,5.8,0.79,1.0087,1.04,0.31,2.5,15.4,11.2,19.9,DUSSELDORF
2003-09-09,1348,3,2.1,7.0,0.71,1.0115,1.74,0.02,8.2,15.2,8.7,22.0,DUSSELDORF
2003-09-10,1349,8,4.1,11.8,0.85,1.0126,0.53,1.19,0.1,13.2,11.0,16.2,DUSSELDORF
2003-09-11,1350,4,4.7,13.7,0.73,1.0173,1.48,0.0,6.1,14.6,10.3,19.2,DUSSELDORF
2003-09-12,1351,6,2.5,6.9,0.77,1.0264,1.18,0.0,3.8,15.1,10.7,20.8,DUSSELDORF
2003-09-13,1352,3,2.5,7.5,0.72,1.032,1.8,0.0,9.4,14.1,8.5,20.6,DUSSELDORF
2003-09-14,1353,1,1.7,7.6,0.67,1.0316,2.03,0.0,12.1,14.3,6.1,22.5,DUSSELDORF
2003-09-15,1354,4,1.9,6.4,0.68,1.0269,1.86,0.0,10.4,16.6,10.5,23.0,DUSSELDORF
2003-09-16,1355,4,1.8,5.0,0.68,1.0243,1.59,0.0,7.8,16.8,11.0,23.4,DUSSELDORF
2003-09-17,1356,1,2.2,6.4,0.62,1.0228,1.87,0.0,10.9,17.4,10.1,25.7,DUSSELDORF
2003-09-18,1357,1,3.4,7.2,0.55,1.0187,1.91,0.0,11.6,19.9,14.3,27.1,DUSSELDORF
